variant,component,log10k
current_sssc_fixed_grid,kyy,0.8633972663050932
current_sssc_fixed_grid,kyy,0.9104767397661282
current_sssc_fixed_grid,kyy,1.998217869498935
current_sssc_fixed_grid,kyy,0.5550466042367421
current_sssc_fixed_grid,kyy,0.5538033462052075
current_sssc_fixed_grid,kyy,0.5870430864112051
current_sssc_fixed_grid,kyy,0.8087374226166082
current_sssc_fixed_grid,kyy,0.5062215686256026
current_sssc_fixed_grid,kyy,0.9555640471975587
current_sssc_fixed_grid,kyy,0.6371027933704178
current_sssc_fixed_grid,kyy,0.6572718782980416
current_sssc_fixed_grid,kyy,0.46471060741308395
current_sssc_fixed_grid,kyy,2.066565318260579
current_sssc_fixed_grid,kyy,0.5236965634117431
current_sssc_fixed_grid,kyy,0.5851928628674326
current_sssc_fixed_grid,kyy,0.6599614667542869
current_sssc_fixed_grid,kyy,1.5970319412538194
current_sssc_fixed_grid,kyy,0.6232375891224056
current_sssc_fixed_grid,kyy,0.7705233511020584
current_sssc_fixed_grid,kyy,0.7162783383888597
current_sssc_fixed_grid,kyy,0.8940331643260608
current_sssc_fixed_grid,kyy,1.7362832391521639
current_sssc_fixed_grid,kyy,0.8463995997187237
current_sssc_fixed_grid,kyy,0.690052708299599
current_sssc_fixed_grid,kyy,0.8869623759634435
current_sssc_fixed_grid,kyy,1.5479132530400763
current_sssc_fixed_grid,kyy,1.2349132907193157
current_sssc_fixed_grid,kyy,0.8055697675212129
current_sssc_fixed_grid,kyy,0.8440280608839135
current_sssc_fixed_grid,kyy,0.6755269391670963
current_sssc_fixed_grid,kyy,1.92986955557214
current_sssc_fixed_grid,kyy,0.8277830257523594
current_sssc_fixed_grid,kyy,0.7995816678234765
current_sssc_fixed_grid,kyy,0.7174777867831034
current_sssc_fixed_grid,kyy,0.7432305652386996
current_sssc_fixed_grid,kyy,1.4314957940295494
current_sssc_fixed_grid,kyy,0.9524375886967714
current_sssc_fixed_grid,kyy,0.8700865667394875
current_sssc_fixed_grid,kyy,0.8622736989596873
current_sssc_fixed_grid,kyy,0.912729766672629
current_sssc_fixed_grid,kyy,0.7304297321367154
current_sssc_fixed_grid,kyy,0.8350071057523496
current_sssc_fixed_grid,kyy,0.5995788312618887
current_sssc_fixed_grid,kyy,0.7514320048922415
current_sssc_fixed_grid,kyy,1.2349853267817823
current_sssc_fixed_grid,kyy,0.8146147893850056
current_sssc_fixed_grid,kyy,0.6479236391895885
current_sssc_fixed_grid,kyy,0.6153068426956061
current_sssc_fixed_grid,kyy,0.6951751811598597
current_sssc_fixed_grid,kyy,1.2378229192153887
current_sssc_fixed_grid,kyy,0.6469789915827227
current_sssc_fixed_grid,kyy,0.823273353592045
current_sssc_fixed_grid,kyy,0.6190007859261459
current_sssc_fixed_grid,kyy,0.702395060293818
current_sssc_fixed_grid,kyy,0.8646025692109729
current_sssc_fixed_grid,kyy,0.6615395853299167
current_sssc_fixed_grid,kyy,1.065402279327536
current_sssc_fixed_grid,kyy,0.8924118889073495
current_sssc_fixed_grid,kyy,0.622982646201988
current_sssc_fixed_grid,kyy,0.882874770573323
current_sssc_fixed_grid,kyy,0.6184469734685819
current_sssc_fixed_grid,kyy,0.6169465088777242
current_sssc_fixed_grid,kyy,1.446519631138038
current_sssc_fixed_grid,kyy,0.5898119022825173
current_sssc_fixed_grid,kyy,0.7204347303291856
current_sssc_fixed_grid,kyy,0.7511471011858184
current_sssc_fixed_grid,kyy,0.6893516185981942
current_sssc_fixed_grid,kyy,0.6424417208994707
current_sssc_fixed_grid,kyy,0.7673866785038235
current_sssc_fixed_grid,kyy,1.8860646707988047
current_sssc_fixed_grid,kyy,0.6982508931176121
current_sssc_fixed_grid,kyy,0.7662409682482051
current_sssc_fixed_grid,kyy,0.7404524307779046
current_sssc_fixed_grid,kyy,0.7867550073593478
current_sssc_fixed_grid,kyy,0.8727108693408767
current_sssc_fixed_grid,kyy,0.9628385670148268
current_sssc_fixed_grid,kyy,0.6034200848697954
current_sssc_fixed_grid,kyy,0.9891230570508388
current_sssc_fixed_grid,kyy,0.7539418766610906
current_sssc_fixed_grid,kyy,0.9085988519717925
current_sssc_fixed_grid,kyy,0.7821319669734621
current_sssc_fixed_grid,kyy,0.8896597462612926
current_sssc_fixed_grid,kyy,1.3262114906582523
current_sssc_fixed_grid,kyy,1.2136385859822523
current_sssc_fixed_grid,kyy,0.9462023200327174
current_sssc_fixed_grid,kyy,0.9621676632249229
current_sssc_fixed_grid,kyy,0.6837593225624001
current_sssc_fixed_grid,kyy,0.52786417159954
current_sssc_fixed_grid,kyy,0.8228252945851845
current_sssc_fixed_grid,kyy,0.9500432928590601
current_sssc_fixed_grid,kyy,0.8442951701838478
current_sssc_fixed_grid,kyy,0.804895995621385
current_sssc_fixed_grid,kyy,0.7417832980889841
current_sssc_fixed_grid,kyy,0.993128735589685
current_sssc_fixed_grid,kyy,0.6292287108961758
current_sssc_fixed_grid,kyy,0.8376514491138283
current_sssc_fixed_grid,kyy,1.2747550586863472
current_sssc_fixed_grid,kyy,1.3436838574530514
current_sssc_fixed_grid,kyy,0.9069700554527735
current_sssc_fixed_grid,kyy,1.1580046979255563
current_sssc_fixed_grid,kyy,0.6590203018004802
current_sssc_fixed_grid,kyy,0.9792331747356141
current_sssc_fixed_grid,kyy,0.9131714326054154
current_sssc_fixed_grid,kyy,0.5590645518049551
current_sssc_fixed_grid,kyy,0.6600210056491024
current_sssc_fixed_grid,kyy,0.9084736662052271
current_sssc_fixed_grid,kyy,0.6010605527893762
current_sssc_fixed_grid,kyy,0.859348945523968
current_sssc_fixed_grid,kyy,0.8572531247484746
current_sssc_fixed_grid,kyy,0.8557371362627377
current_sssc_fixed_grid,kyy,1.4032330713133057
current_sssc_fixed_grid,kyy,0.7502505550542918
current_sssc_fixed_grid,kyy,0.6066352548889652
current_sssc_fixed_grid,kyy,0.7364036229791726
current_sssc_fixed_grid,kyy,0.5604846857585375
current_sssc_fixed_grid,kyy,0.9067557032965979
current_sssc_fixed_grid,kyy,0.9069835580178023
current_sssc_fixed_grid,kyy,0.5700702752848786
current_sssc_fixed_grid,kyy,0.6953781320396334
current_sssc_fixed_grid,kyy,1.256624223465578
current_sssc_fixed_grid,kyy,0.9055480322169555
current_sssc_fixed_grid,kyy,1.1795314330793583
current_sssc_fixed_grid,kyy,0.9212690119676292
current_sssc_fixed_grid,kyy,0.7931606628647625
current_sssc_fixed_grid,kyy,0.9475963423894654
current_sssc_fixed_grid,kyy,1.015585450332802
current_sssc_fixed_grid,kyy,0.5824198097136771
current_sssc_fixed_grid,kyy,0.6335777836686814
current_sssc_fixed_grid,kyy,0.6891403066266767
current_sssc_fixed_grid,kyy,0.62370909058476
current_sssc_fixed_grid,kyy,1.0526602089073203
current_sssc_fixed_grid,kyy,0.6934786883523741
current_sssc_fixed_grid,kyy,0.5852583170400837
current_sssc_fixed_grid,kyy,0.6584477363659881
current_sssc_fixed_grid,kyy,0.936403377034595
current_sssc_fixed_grid,kyy,1.3195400517184117
current_sssc_fixed_grid,kyy,0.5081660599385441
current_sssc_fixed_grid,kyy,1.219167899143745
current_sssc_fixed_grid,kyy,0.5717557139084933
current_sssc_fixed_grid,kyy,1.4836126472255666
current_sssc_fixed_grid,kyy,0.743166079473113
current_sssc_fixed_grid,kyy,0.9044030348301023
current_sssc_fixed_grid,kyy,0.7762676093047364
current_sssc_fixed_grid,kyy,0.8078050366521496
current_sssc_fixed_grid,kyy,0.7806470033383203
current_sssc_fixed_grid,kyy,1.3973866729779136
current_sssc_fixed_grid,kyy,0.7753744365312547
current_sssc_fixed_grid,kyy,0.5759281560205531
current_sssc_fixed_grid,kyy,0.6908608051266293
current_sssc_fixed_grid,kyy,1.8745794983211355
current_sssc_fixed_grid,kyy,0.9930019460047816
current_sssc_fixed_grid,kyy,1.0088542034136792
current_sssc_fixed_grid,kyy,0.8594337774414841
current_sssc_fixed_grid,kyy,0.6116123707284638
current_sssc_fixed_grid,kyy,1.1454900016626042
current_sssc_fixed_grid,kyy,0.3865449082395672
current_sssc_fixed_grid,kyy,0.6853372591710797
current_sssc_fixed_grid,kyy,0.7697495579268375
current_sssc_fixed_grid,kyy,0.7021846498294594
current_sssc_fixed_grid,kyy,0.574104216296897
current_sssc_fixed_grid,kyy,0.736129028014361
current_sssc_fixed_grid,kyy,0.689466062906665
current_sssc_fixed_grid,kyy,1.0607860726984855
current_sssc_fixed_grid,kyy,0.7480727625045025
current_sssc_fixed_grid,kyy,0.6857115839521405
current_sssc_fixed_grid,kyy,0.6036068655573877
current_sssc_fixed_grid,kyy,1.5770263076111593
current_sssc_fixed_grid,kyy,0.6334912689289751
current_sssc_fixed_grid,kyy,1.7312933463260791
current_sssc_fixed_grid,kyy,1.2142169975194614
current_sssc_fixed_grid,kyy,0.8321358949165171
current_sssc_fixed_grid,kyy,0.678804282292491
current_sssc_fixed_grid,kyy,0.8008223812524354
current_sssc_fixed_grid,kyy,0.5554318296820377
current_sssc_fixed_grid,kyy,0.7625018248737997
current_sssc_fixed_grid,kyy,0.8966933909071919
current_sssc_fixed_grid,kyy,0.9220951623550212
current_sssc_fixed_grid,kyy,0.6588300302179196
current_sssc_fixed_grid,kyy,0.6702319399320281
current_sssc_fixed_grid,kyy,1.7041381568958498
current_sssc_fixed_grid,kyy,0.6322497783578519
current_sssc_fixed_grid,kyy,0.6258017060428388
current_sssc_fixed_grid,kyy,0.7160133768703618
current_sssc_fixed_grid,kyy,0.6117384426827904
current_sssc_fixed_grid,kyy,0.5111712203453657
current_sssc_fixed_grid,kyy,0.7791878571047782
current_sssc_fixed_grid,kyy,0.6723764567235305
current_sssc_fixed_grid,kyy,0.876659893432346
current_sssc_fixed_grid,kyy,0.7540708433349266
current_sssc_fixed_grid,kyy,1.2596022983040824
current_sssc_fixed_grid,kyy,1.5936042011040492
current_sssc_fixed_grid,kyy,0.9606076327875064
current_sssc_fixed_grid,kyy,0.9024249724382247
current_sssc_fixed_grid,kyy,1.3491828965064323
current_sssc_fixed_grid,kyy,0.4478518951211301
current_sssc_fixed_grid,kyy,0.4758917580672795
current_sssc_fixed_grid,kyy,0.8777410296610457
current_sssc_fixed_grid,kyy,0.6395697468459955
current_sssc_fixed_grid,kyy,0.8497759659253519
current_sssc_fixed_grid,kyy,0.5071091892703186
current_sssc_fixed_grid,kyy,0.7133285666349656
current_sssc_fixed_grid,kyy,0.5927277806841804
current_sssc_fixed_grid,kyy,0.7625176940026813
current_sssc_fixed_grid,kyy,1.3685782064940262
current_sssc_fixed_grid,kyy,1.7622569560869288
current_sssc_fixed_grid,kyy,1.05202250788245
current_sssc_fixed_grid,kyy,0.5544070494947717
current_sssc_fixed_grid,kyy,0.972506565816937
current_sssc_fixed_grid,kyy,0.9404890189379591
current_sssc_fixed_grid,kyy,0.5674877293572892
current_sssc_fixed_grid,kyy,1.3182586678676473
current_sssc_fixed_grid,kyy,1.0536555348788292
current_sssc_fixed_grid,kyy,0.8137709396751882
current_sssc_fixed_grid,kyy,1.2304508832943162
current_sssc_fixed_grid,kyy,1.65163577183134
current_sssc_fixed_grid,kyy,0.9986321290660224
current_sssc_fixed_grid,kyy,1.7724178359514473
current_sssc_fixed_grid,kyy,1.0609876176939415
current_sssc_fixed_grid,kyy,0.5692839155307604
current_sssc_fixed_grid,kyy,0.7213866177715611
current_sssc_fixed_grid,kyy,0.6992079651081563
current_sssc_fixed_grid,kyy,0.5820578110475316
current_sssc_fixed_grid,kyy,1.0385161017124787
current_sssc_fixed_grid,kyy,0.6075736152378503
current_sssc_fixed_grid,kyy,0.7297903425879941
current_sssc_fixed_grid,kyy,0.7241012053298359
current_sssc_fixed_grid,kyy,0.7212862825645874
current_sssc_fixed_grid,kyy,0.7843021206285652
current_sssc_fixed_grid,kyy,0.7404016737750773
current_sssc_fixed_grid,kyy,0.7658155002262858
current_sssc_fixed_grid,kyy,0.7554997468486865
current_sssc_fixed_grid,kyy,1.1940951613939157
current_sssc_fixed_grid,kyy,0.678285194006796
current_sssc_fixed_grid,kyy,0.4677887722086154
current_sssc_fixed_grid,kyy,0.6637303955875817
current_sssc_fixed_grid,kyy,1.1500599475609334
current_sssc_fixed_grid,kyy,1.0441057663845503
current_sssc_fixed_grid,kyy,1.2056794688905736
current_sssc_fixed_grid,kyy,0.944649041919365
current_sssc_fixed_grid,kyy,0.6566101642929167
current_sssc_fixed_grid,kyy,0.6300555424735741
current_sssc_fixed_grid,kyy,0.9126909297486295
current_sssc_fixed_grid,kyy,0.5566315562312708
current_sssc_fixed_grid,kyy,0.7812085834940666
current_sssc_fixed_grid,kyy,0.8027149754384149
current_sssc_fixed_grid,kyy,0.6139125109202116
current_sssc_fixed_grid,kyy,0.9646814712694879
current_sssc_fixed_grid,kyy,1.0487633865549975
current_sssc_fixed_grid,kyy,0.9045242165855787
current_sssc_fixed_grid,kyy,0.6441259285245967
current_sssc_fixed_grid,kyy,0.7555041790552838
current_sssc_fixed_grid,kyy,0.797897089483359
current_sssc_fixed_grid,kyy,0.5959573110404097
current_sssc_fixed_grid,kyy,0.7123116492548716
current_sssc_fixed_grid,kyy,0.5051691489460902
current_sssc_fixed_grid,kyy,0.5398716565721718
current_sssc_fixed_grid,kyy,1.5443955290343785
current_sssc_fixed_grid,kyy,0.9617121321893708
current_sssc_fixed_grid,kyy,0.7927345340308722
current_sssc_fixed_grid,kyy,0.8035123034359053
current_sssc_fixed_grid,kyy,0.9009686386525901
current_sssc_fixed_grid,kyy,0.8681668208871586
current_sssc_fixed_grid,kyy,0.9262896067824945
current_sssc_fixed_grid,kyy,0.8178818255648944
current_sssc_fixed_grid,kyy,0.9526101535982088
current_sssc_fixed_grid,kyy,0.6257076478695043
current_sssc_fixed_grid,kyy,1.729740391186935
current_sssc_fixed_grid,kyy,1.0043964013424815
current_sssc_fixed_grid,kyy,0.993925999657792
current_sssc_fixed_grid,kyy,1.705503555378424
current_sssc_fixed_grid,kyy,0.8490221884953256
current_sssc_fixed_grid,kyy,0.9858768278664148
current_sssc_fixed_grid,kyy,0.8579409218646716
current_sssc_fixed_grid,kyy,0.8162214205597034
current_sssc_fixed_grid,kyy,0.8032951011158472
current_sssc_fixed_grid,kyy,0.5595004765279364
current_sssc_fixed_grid,kyy,0.9261054131626995
current_sssc_fixed_grid,kyy,0.6767887883080982
current_sssc_fixed_grid,kyy,0.9884270926127429
current_sssc_fixed_grid,kyy,0.9075676667159547
current_sssc_fixed_grid,kyy,0.5521864393558972
current_sssc_fixed_grid,kyy,0.8431902152590366
current_sssc_fixed_grid,kyy,0.959501196112954
current_sssc_fixed_grid,kyy,0.5504316272610735
current_sssc_fixed_grid,kyy,1.7753659393461751
current_sssc_fixed_grid,kyy,0.8562168537020645
current_sssc_fixed_grid,kyy,0.8155774882265249
current_sssc_fixed_grid,kyy,0.836074199864281
current_sssc_fixed_grid,kyy,0.61323344018716
current_sssc_fixed_grid,kyy,0.45899079968897416
current_sssc_fixed_grid,kyy,1.359465742257536
current_sssc_fixed_grid,kyy,0.7935310345973118
current_sssc_fixed_grid,kyy,0.454294725364561
current_sssc_fixed_grid,kyy,0.9226728498042235
current_sssc_fixed_grid,kyy,0.6119378013958199
current_sssc_fixed_grid,kyy,0.9311045193165925
current_sssc_fixed_grid,kyy,1.9765082301541967
current_sssc_fixed_grid,kyy,0.7085468503811162
current_sssc_fixed_grid,kyy,1.354999366297574
current_sssc_fixed_grid,kyy,1.1377545585691988
current_sssc_fixed_grid,kyy,1.4815377560406142
current_sssc_fixed_grid,kyy,0.6972530674708777
current_sssc_fixed_grid,kyy,1.1306784982421967
current_sssc_fixed_grid,kyy,0.5667711123051105
current_sssc_fixed_grid,kyy,0.8531530887420822
current_sssc_fixed_grid,kyy,1.016066224086993
current_sssc_fixed_grid,kyy,0.6550587816963523
current_sssc_fixed_grid,kyy,0.7020944665285673
current_sssc_fixed_grid,kyy,0.8590137340056229
current_sssc_fixed_grid,kyy,0.6422995527881519
current_sssc_fixed_grid,kyy,1.1260712777027697
current_sssc_fixed_grid,kyy,0.7804041627899424
current_sssc_fixed_grid,kyy,0.6693465538267289
current_sssc_fixed_grid,kyy,0.8184164734049253
current_sssc_fixed_grid,kyy,0.6372771497021451
current_sssc_fixed_grid,kyy,0.8876447181354709
current_sssc_fixed_grid,kyy,0.4774635720827416
current_sssc_fixed_grid,kyy,0.4511666658079636
current_sssc_fixed_grid,kyy,0.8396529316195583
current_sssc_fixed_grid,kyy,0.7708487569146377
current_sssc_fixed_grid,kyy,0.9357356216745283
current_sssc_fixed_grid,kyy,0.9857095876881417
current_sssc_fixed_grid,kyy,0.5168970849461602
current_sssc_fixed_grid,kyy,0.7930123804236913
current_sssc_fixed_grid,kyy,0.7159502346618345
current_sssc_fixed_grid,kyy,0.9618345556029252
current_sssc_fixed_grid,kyy,1.6531799005270644
current_sssc_fixed_grid,kyy,0.9784256259456582
current_sssc_fixed_grid,kyy,0.593856248089057
current_sssc_fixed_grid,kyy,0.6483361151030023
current_sssc_fixed_grid,kyy,0.9892757332631394
current_sssc_fixed_grid,kyy,0.6025003216087856
current_sssc_fixed_grid,kyy,1.4184591624054892
current_sssc_fixed_grid,kyy,1.1273523526557852
current_sssc_fixed_grid,kyy,0.6032359839568777
current_sssc_fixed_grid,kyy,0.6253450773340333
current_sssc_fixed_grid,kyy,0.9310370036283072
current_sssc_fixed_grid,kyy,0.6201706768102605
current_sssc_fixed_grid,kyy,0.6150815915988926
current_sssc_fixed_grid,kyy,0.8145628543302309
current_sssc_fixed_grid,kyy,0.7537540022568472
current_sssc_fixed_grid,kyy,1.1321702259079691
current_sssc_fixed_grid,kyy,1.3446743259276117
current_sssc_fixed_grid,kyy,0.8216569755103741
current_sssc_fixed_grid,kyy,0.7264734389948724
current_sssc_fixed_grid,kyy,0.8009504235206396
current_sssc_fixed_grid,kyy,0.6478027974217062
current_sssc_fixed_grid,kyy,1.4324796639726092
current_sssc_fixed_grid,kyy,0.9824175584818795
current_sssc_fixed_grid,kyy,1.4875595463740836
current_sssc_fixed_grid,kyy,0.6122644019614681
current_sssc_fixed_grid,kyy,0.7847237552486239
current_sssc_fixed_grid,kyy,0.7497231036413349
current_sssc_fixed_grid,kyy,0.6471815402541304
current_sssc_fixed_grid,kyy,0.8059599224398839
current_sssc_fixed_grid,kyy,1.8629069626146912
current_sssc_fixed_grid,kyy,0.6539663346679528
current_sssc_fixed_grid,kyy,0.4986362652205528
current_sssc_fixed_grid,kyy,1.1092265360043216
current_sssc_fixed_grid,kyy,0.6737931244997545
current_sssc_fixed_grid,kyy,0.9235738498803513
current_sssc_fixed_grid,kyy,0.9063854370978445
current_sssc_fixed_grid,kyy,0.8829802982081715
current_sssc_fixed_grid,kyy,0.8460892525576161
current_sssc_fixed_grid,kyy,0.722488283269527
current_sssc_fixed_grid,kyy,0.6960858677858441
current_sssc_fixed_grid,kyy,0.7084048203761459
current_sssc_fixed_grid,kyy,0.5841939988177169
current_sssc_fixed_grid,kyy,0.5927978367338469
current_sssc_fixed_grid,kyy,1.0105825640860167
current_sssc_fixed_grid,kyy,1.2463758474700675
current_sssc_fixed_grid,kyy,0.8750419187450564
current_sssc_fixed_grid,kyy,0.718769962057132
current_sssc_fixed_grid,kyy,0.8434232914400877
current_sssc_fixed_grid,kyy,0.9596300812457244
current_sssc_fixed_grid,kyy,0.746670848286305
current_sssc_fixed_grid,kyy,1.086297168352306
current_sssc_fixed_grid,kyy,0.9190904825456373
current_sssc_fixed_grid,kyy,1.3294981747032362
current_sssc_fixed_grid,kyy,0.66358936023934
current_sssc_fixed_grid,kyy,0.7891240995558487
current_sssc_fixed_grid,kyy,0.6336195419075136
current_sssc_fixed_grid,kyy,0.8905245606943668
current_sssc_fixed_grid,kyy,0.6548702388120774
current_sssc_fixed_grid,kzz,-1.4649670130555208
current_sssc_fixed_grid,kzz,-0.0716946063623143
current_sssc_fixed_grid,kzz,-0.20399343411533583
current_sssc_fixed_grid,kzz,-1.4892584050203561
current_sssc_fixed_grid,kzz,-0.7382721095587588
current_sssc_fixed_grid,kzz,-0.6940321212819038
current_sssc_fixed_grid,kzz,-1.255425747539237
current_sssc_fixed_grid,kzz,-1.051662443383367
current_sssc_fixed_grid,kzz,-0.41093100282284456
current_sssc_fixed_grid,kzz,-1.3329971852122469
current_sssc_fixed_grid,kzz,1.1264341348506675
current_sssc_fixed_grid,kzz,1.0280465939045822
current_sssc_fixed_grid,kzz,-1.3944695558082576
current_sssc_fixed_grid,kzz,-0.4355287046319211
current_sssc_fixed_grid,kzz,-1.207791850125197
current_sssc_fixed_grid,kzz,-1.404219621231627
current_sssc_fixed_grid,kzz,-2.031830169009253
current_sssc_fixed_grid,kzz,-1.2439040875301162
current_sssc_fixed_grid,kzz,-1.4793197317408575
current_sssc_fixed_grid,kzz,-1.0134296524939768
current_sssc_fixed_grid,kzz,0.9835201945755186
current_sssc_fixed_grid,kzz,1.013163857737881
current_sssc_fixed_grid,kzz,0.34331976548945675
current_sssc_fixed_grid,kzz,1.0621312644010679
current_sssc_fixed_grid,kzz,-0.03748075228906033
current_sssc_fixed_grid,kzz,0.05222924784528034
current_sssc_fixed_grid,kzz,-0.953186391522854
current_sssc_fixed_grid,kzz,-1.0372404969992357
current_sssc_fixed_grid,kzz,-1.3545383801090316
current_sssc_fixed_grid,kzz,-1.2827083608975989
current_sssc_fixed_grid,kzz,-0.8292375061404929
current_sssc_fixed_grid,kzz,-0.991708843594491
current_sssc_fixed_grid,kzz,-1.7276700553486826
current_sssc_fixed_grid,kzz,-1.7061459764324813
current_sssc_fixed_grid,kzz,-1.8611340569600616
current_sssc_fixed_grid,kzz,-0.8401884590931705
