ScenarioIndex,ScenarioLabel,ScenarioName,Window,OriginalFWPattern,OriginalHWPattern,CollapsedFWPattern,CollapsedHWPattern,CollapsedFWThickness,CollapsedHWThickness,CollapsedFWZmax,CollapsedHWZmax,SmearOverlapRule,CollapseAdjacentLithology,CaseIndex,CaseLabel,FaultingDepth,SandVcl,ClayVcl,TargetN,NumAttempts,NumRejected,AcceptanceRatio,SeedBase,CheckpointFile
1,scenario_01_low_sand_uniform,"low sand, uniform",famp3,SCCC,SCCC,SC,SC,35.8537 107.5611,35.8537 107.5611,1738.8 1688.8,1738.8 1688.8,cell_union_psmear,1,1,case_001_zf0050_svcl010_cvcl040,50,0.1,0.4,2000,2000,0,1,130101729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp3\case_001_zf0050_svcl010_cvcl040\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp3,SCCC,SCCC,SC,SC,35.8537 107.5611,35.8537 107.5611,1738.8 1688.8,1738.8 1688.8,cell_union_psmear,1,2,case_002_zf0050_svcl010_cvcl050,50,0.1,0.5,2000,2000,0,1,130201729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp3\case_002_zf0050_svcl010_cvcl050\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp3,SCCC,SCCC,SC,SC,35.8537 107.5611,35.8537 107.5611,1738.8 1688.8,1738.8 1688.8,cell_union_psmear,1,3,case_003_zf0050_svcl010_cvcl060,50,0.1,0.6,2000,2000,0,1,130301729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp3\case_003_zf0050_svcl010_cvcl060\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp3,SCCC,SCCC,SC,SC,35.8537 107.5611,35.8537 107.5611,1738.8 1688.8,1738.8 1688.8,cell_union_psmear,1,4,case_004_zf0050_svcl020_cvcl040,50,0.2,0.4,2000,2000,0,1,130401729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp3\case_004_zf0050_svcl020_cvcl040\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp3,SCCC,SCCC,SC,SC,35.8537 107.5611,35.8537 107.5611,1738.8 1688.8,1738.8 1688.8,cell_union_psmear,1,5,case_005_zf0050_svcl020_cvcl050,50,0.2,0.5,2000,2000,0,1,130501729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp3\case_005_zf0050_svcl020_cvcl050\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp3,SCCC,SCCC,SC,SC,35.8537 107.5611,35.8537 107.5611,1738.8 1688.8,1738.8 1688.8,cell_union_psmear,1,6,case_006_zf0050_svcl020_cvcl060,50,0.2,0.6,2000,2000,0,1,130601729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp3\case_006_zf0050_svcl020_cvcl060\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp3,SCCC,SCCC,SC,SC,35.8537 107.5611,35.8537 107.5611,1738.8 1688.8,1738.8 1688.8,cell_union_psmear,1,7,case_007_zf0050_svcl030_cvcl040,50,0.3,0.4,2000,2000,0,1,130701729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp3\case_007_zf0050_svcl030_cvcl040\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp3,SCCC,SCCC,SC,SC,35.8537 107.5611,35.8537 107.5611,1738.8 1688.8,1738.8 1688.8,cell_union_psmear,1,8,case_008_zf0050_svcl030_cvcl050,50,0.3,0.5,2000,2000,0,1,130801729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp3\case_008_zf0050_svcl030_cvcl050\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp3,SCCC,SCCC,SC,SC,35.8537 107.5611,35.8537 107.5611,1738.8 1688.8,1738.8 1688.8,cell_union_psmear,1,9,case_009_zf0050_svcl030_cvcl060,50,0.3,0.6,2000,2000,0,1,130901729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp3\case_009_zf0050_svcl030_cvcl060\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp3,SCCC,SCCC,SC,SC,35.8537 107.5611,35.8537 107.5611,1738.8 1688.8,1738.8 1688.8,cell_union_psmear,1,10,case_010_zf0500_svcl010_cvcl040,500,0.1,0.4,2000,2000,0,1,131001729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp3\case_010_zf0500_svcl010_cvcl040\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp3,SCCC,SCCC,SC,SC,35.8537 107.5611,35.8537 107.5611,1738.8 1688.8,1738.8 1688.8,cell_union_psmear,1,11,case_011_zf0500_svcl010_cvcl050,500,0.1,0.5,2000,2000,0,1,131101729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp3\case_011_zf0500_svcl010_cvcl050\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp3,SCCC,SCCC,SC,SC,35.8537 107.5611,35.8537 107.5611,1738.8 1688.8,1738.8 1688.8,cell_union_psmear,1,12,case_012_zf0500_svcl010_cvcl060,500,0.1,0.6,2000,2000,0,1,131201729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp3\case_012_zf0500_svcl010_cvcl060\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp3,SCCC,SCCC,SC,SC,35.8537 107.5611,35.8537 107.5611,1738.8 1688.8,1738.8 1688.8,cell_union_psmear,1,13,case_013_zf0500_svcl020_cvcl040,500,0.2,0.4,2000,2000,0,1,131301729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp3\case_013_zf0500_svcl020_cvcl040\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp3,SCCC,SCCC,SC,SC,35.8537 107.5611,35.8537 107.5611,1738.8 1688.8,1738.8 1688.8,cell_union_psmear,1,14,case_014_zf0500_svcl020_cvcl050,500,0.2,0.5,2000,2000,0,1,131401729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp3\case_014_zf0500_svcl020_cvcl050\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp3,SCCC,SCCC,SC,SC,35.8537 107.5611,35.8537 107.5611,1738.8 1688.8,1738.8 1688.8,cell_union_psmear,1,15,case_015_zf0500_svcl020_cvcl060,500,0.2,0.6,2000,2000,0,1,131501729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp3\case_015_zf0500_svcl020_cvcl060\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp3,SCCC,SCCC,SC,SC,35.8537 107.5611,35.8537 107.5611,1738.8 1688.8,1738.8 1688.8,cell_union_psmear,1,16,case_016_zf0500_svcl030_cvcl040,500,0.3,0.4,2000,2000,0,1,131601729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp3\case_016_zf0500_svcl030_cvcl040\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp3,SCCC,SCCC,SC,SC,35.8537 107.5611,35.8537 107.5611,1738.8 1688.8,1738.8 1688.8,cell_union_psmear,1,17,case_017_zf0500_svcl030_cvcl050,500,0.3,0.5,2000,2000,0,1,131701729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp3\case_017_zf0500_svcl030_cvcl050\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp3,SCCC,SCCC,SC,SC,35.8537 107.5611,35.8537 107.5611,1738.8 1688.8,1738.8 1688.8,cell_union_psmear,1,18,case_018_zf0500_svcl030_cvcl060,500,0.3,0.6,2000,2000,0,1,131801729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp3\case_018_zf0500_svcl030_cvcl060\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp3,SCCC,SCCC,SC,SC,35.8537 107.5611,35.8537 107.5611,1738.8 1688.8,1738.8 1688.8,cell_union_psmear,1,19,case_019_zf1000_svcl010_cvcl040,1000,0.1,0.4,2000,2000,0,1,131901729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp3\case_019_zf1000_svcl010_cvcl040\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp3,SCCC,SCCC,SC,SC,35.8537 107.5611,35.8537 107.5611,1738.8 1688.8,1738.8 1688.8,cell_union_psmear,1,20,case_020_zf1000_svcl010_cvcl050,1000,0.1,0.5,2000,2000,0,1,132001729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp3\case_020_zf1000_svcl010_cvcl050\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp3,SCCC,SCCC,SC,SC,35.8537 107.5611,35.8537 107.5611,1738.8 1688.8,1738.8 1688.8,cell_union_psmear,1,21,case_021_zf1000_svcl010_cvcl060,1000,0.1,0.6,2000,2000,0,1,132101729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp3\case_021_zf1000_svcl010_cvcl060\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp3,SCCC,SCCC,SC,SC,35.8537 107.5611,35.8537 107.5611,1738.8 1688.8,1738.8 1688.8,cell_union_psmear,1,22,case_022_zf1000_svcl020_cvcl040,1000,0.2,0.4,2000,2000,0,1,132201729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp3\case_022_zf1000_svcl020_cvcl040\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp3,SCCC,SCCC,SC,SC,35.8537 107.5611,35.8537 107.5611,1738.8 1688.8,1738.8 1688.8,cell_union_psmear,1,23,case_023_zf1000_svcl020_cvcl050,1000,0.2,0.5,2000,2000,0,1,132301729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp3\case_023_zf1000_svcl020_cvcl050\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp3,SCCC,SCCC,SC,SC,35.8537 107.5611,35.8537 107.5611,1738.8 1688.8,1738.8 1688.8,cell_union_psmear,1,24,case_024_zf1000_svcl020_cvcl060,1000,0.2,0.6,2000,2000,0,1,132401729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp3\case_024_zf1000_svcl020_cvcl060\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp3,SCCC,SCCC,SC,SC,35.8537 107.5611,35.8537 107.5611,1738.8 1688.8,1738.8 1688.8,cell_union_psmear,1,25,case_025_zf1000_svcl030_cvcl040,1000,0.3,0.4,2000,2000,0,1,132501729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp3\case_025_zf1000_svcl030_cvcl040\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp3,SCCC,SCCC,SC,SC,35.8537 107.5611,35.8537 107.5611,1738.8 1688.8,1738.8 1688.8,cell_union_psmear,1,26,case_026_zf1000_svcl030_cvcl050,1000,0.3,0.5,2000,2000,0,1,132601729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp3\case_026_zf1000_svcl030_cvcl050\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp3,SCCC,SCCC,SC,SC,35.8537 107.5611,35.8537 107.5611,1738.8 1688.8,1738.8 1688.8,cell_union_psmear,1,27,case_027_zf1000_svcl030_cvcl060,1000,0.3,0.6,2000,2000,0,1,132701729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp3\case_027_zf1000_svcl030_cvcl060\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp4,SCCC,SCCC,SC,SC,35.8537 107.6329,35.8537 107.6329,1638.8 1588.7833,1638.8 1588.7833,cell_union_psmear,1,1,case_001_zf0050_svcl010_cvcl040,50,0.1,0.4,2000,2000,0,1,140101729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp4\case_001_zf0050_svcl010_cvcl040\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp4,SCCC,SCCC,SC,SC,35.8537 107.6329,35.8537 107.6329,1638.8 1588.7833,1638.8 1588.7833,cell_union_psmear,1,2,case_002_zf0050_svcl010_cvcl050,50,0.1,0.5,2000,2000,0,1,140201729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp4\case_002_zf0050_svcl010_cvcl050\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp4,SCCC,SCCC,SC,SC,35.8537 107.6329,35.8537 107.6329,1638.8 1588.7833,1638.8 1588.7833,cell_union_psmear,1,3,case_003_zf0050_svcl010_cvcl060,50,0.1,0.6,2000,2000,0,1,140301729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp4\case_003_zf0050_svcl010_cvcl060\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp4,SCCC,SCCC,SC,SC,35.8537 107.6329,35.8537 107.6329,1638.8 1588.7833,1638.8 1588.7833,cell_union_psmear,1,4,case_004_zf0050_svcl020_cvcl040,50,0.2,0.4,2000,2000,0,1,140401729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp4\case_004_zf0050_svcl020_cvcl040\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp4,SCCC,SCCC,SC,SC,35.8537 107.6329,35.8537 107.6329,1638.8 1588.7833,1638.8 1588.7833,cell_union_psmear,1,5,case_005_zf0050_svcl020_cvcl050,50,0.2,0.5,2000,2000,0,1,140501729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp4\case_005_zf0050_svcl020_cvcl050\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp4,SCCC,SCCC,SC,SC,35.8537 107.6329,35.8537 107.6329,1638.8 1588.7833,1638.8 1588.7833,cell_union_psmear,1,6,case_006_zf0050_svcl020_cvcl060,50,0.2,0.6,2000,2000,0,1,140601729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp4\case_006_zf0050_svcl020_cvcl060\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp4,SCCC,SCCC,SC,SC,35.8537 107.6329,35.8537 107.6329,1638.8 1588.7833,1638.8 1588.7833,cell_union_psmear,1,7,case_007_zf0050_svcl030_cvcl040,50,0.3,0.4,2000,2000,0,1,140701729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp4\case_007_zf0050_svcl030_cvcl040\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp4,SCCC,SCCC,SC,SC,35.8537 107.6329,35.8537 107.6329,1638.8 1588.7833,1638.8 1588.7833,cell_union_psmear,1,8,case_008_zf0050_svcl030_cvcl050,50,0.3,0.5,2000,2000,0,1,140801729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp4\case_008_zf0050_svcl030_cvcl050\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp4,SCCC,SCCC,SC,SC,35.8537 107.6329,35.8537 107.6329,1638.8 1588.7833,1638.8 1588.7833,cell_union_psmear,1,9,case_009_zf0050_svcl030_cvcl060,50,0.3,0.6,2000,2000,0,1,140901729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp4\case_009_zf0050_svcl030_cvcl060\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp4,SCCC,SCCC,SC,SC,35.8537 107.6329,35.8537 107.6329,1638.8 1588.7833,1638.8 1588.7833,cell_union_psmear,1,10,case_010_zf0500_svcl010_cvcl040,500,0.1,0.4,2000,2000,0,1,141001729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp4\case_010_zf0500_svcl010_cvcl040\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp4,SCCC,SCCC,SC,SC,35.8537 107.6329,35.8537 107.6329,1638.8 1588.7833,1638.8 1588.7833,cell_union_psmear,1,11,case_011_zf0500_svcl010_cvcl050,500,0.1,0.5,2000,2000,0,1,141101729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp4\case_011_zf0500_svcl010_cvcl050\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp4,SCCC,SCCC,SC,SC,35.8537 107.6329,35.8537 107.6329,1638.8 1588.7833,1638.8 1588.7833,cell_union_psmear,1,12,case_012_zf0500_svcl010_cvcl060,500,0.1,0.6,2000,2000,0,1,141201729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp4\case_012_zf0500_svcl010_cvcl060\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp4,SCCC,SCCC,SC,SC,35.8537 107.6329,35.8537 107.6329,1638.8 1588.7833,1638.8 1588.7833,cell_union_psmear,1,13,case_013_zf0500_svcl020_cvcl040,500,0.2,0.4,2000,2000,0,1,141301729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp4\case_013_zf0500_svcl020_cvcl040\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp4,SCCC,SCCC,SC,SC,35.8537 107.6329,35.8537 107.6329,1638.8 1588.7833,1638.8 1588.7833,cell_union_psmear,1,14,case_014_zf0500_svcl020_cvcl050,500,0.2,0.5,2000,2000,0,1,141401729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp4\case_014_zf0500_svcl020_cvcl050\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp4,SCCC,SCCC,SC,SC,35.8537 107.6329,35.8537 107.6329,1638.8 1588.7833,1638.8 1588.7833,cell_union_psmear,1,15,case_015_zf0500_svcl020_cvcl060,500,0.2,0.6,2000,2000,0,1,141501729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp4\case_015_zf0500_svcl020_cvcl060\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp4,SCCC,SCCC,SC,SC,35.8537 107.6329,35.8537 107.6329,1638.8 1588.7833,1638.8 1588.7833,cell_union_psmear,1,16,case_016_zf0500_svcl030_cvcl040,500,0.3,0.4,2000,2000,0,1,141601729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp4\case_016_zf0500_svcl030_cvcl040\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp4,SCCC,SCCC,SC,SC,35.8537 107.6329,35.8537 107.6329,1638.8 1588.7833,1638.8 1588.7833,cell_union_psmear,1,17,case_017_zf0500_svcl030_cvcl050,500,0.3,0.5,2000,2000,0,1,141701729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp4\case_017_zf0500_svcl030_cvcl050\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp4,SCCC,SCCC,SC,SC,35.8537 107.6329,35.8537 107.6329,1638.8 1588.7833,1638.8 1588.7833,cell_union_psmear,1,18,case_018_zf0500_svcl030_cvcl060,500,0.3,0.6,2000,2000,0,1,141801729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp4\case_018_zf0500_svcl030_cvcl060\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp4,SCCC,SCCC,SC,SC,35.8537 107.6329,35.8537 107.6329,1638.8 1588.7833,1638.8 1588.7833,cell_union_psmear,1,19,case_019_zf1000_svcl010_cvcl040,1000,0.1,0.4,2000,2000,0,1,141901729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp4\case_019_zf1000_svcl010_cvcl040\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp4,SCCC,SCCC,SC,SC,35.8537 107.6329,35.8537 107.6329,1638.8 1588.7833,1638.8 1588.7833,cell_union_psmear,1,20,case_020_zf1000_svcl010_cvcl050,1000,0.1,0.5,2000,2000,0,1,142001729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp4\case_020_zf1000_svcl010_cvcl050\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp4,SCCC,SCCC,SC,SC,35.8537 107.6329,35.8537 107.6329,1638.8 1588.7833,1638.8 1588.7833,cell_union_psmear,1,21,case_021_zf1000_svcl010_cvcl060,1000,0.1,0.6,2000,2000,0,1,142101729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp4\case_021_zf1000_svcl010_cvcl060\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp4,SCCC,SCCC,SC,SC,35.8537 107.6329,35.8537 107.6329,1638.8 1588.7833,1638.8 1588.7833,cell_union_psmear,1,22,case_022_zf1000_svcl020_cvcl040,1000,0.2,0.4,2000,2000,0,1,142201729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp4\case_022_zf1000_svcl020_cvcl040\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp4,SCCC,SCCC,SC,SC,35.8537 107.6329,35.8537 107.6329,1638.8 1588.7833,1638.8 1588.7833,cell_union_psmear,1,23,case_023_zf1000_svcl020_cvcl050,1000,0.2,0.5,2000,2000,0,1,142301729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp4\case_023_zf1000_svcl020_cvcl050\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp4,SCCC,SCCC,SC,SC,35.8537 107.6329,35.8537 107.6329,1638.8 1588.7833,1638.8 1588.7833,cell_union_psmear,1,24,case_024_zf1000_svcl020_cvcl060,1000,0.2,0.6,2000,2000,0,1,142401729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp4\case_024_zf1000_svcl020_cvcl060\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp4,SCCC,SCCC,SC,SC,35.8537 107.6329,35.8537 107.6329,1638.8 1588.7833,1638.8 1588.7833,cell_union_psmear,1,25,case_025_zf1000_svcl030_cvcl040,1000,0.3,0.4,2000,2000,0,1,142501729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp4\case_025_zf1000_svcl030_cvcl040\predict_runs.mat
1,scenario_01_low_sand_uniform,"low sand, uniform",famp4,SCCC,SCCC,SC,SC,35.8537 107.6329,35.8537 107.6329,1638.8 1588.7833,1638.8 1588.7833,cell_union_psmear,1,26,case_026_zf1000_svcl030_cvcl050,1000,0.3,0.5,2000,2000,0,1,142601729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_01_low_sand_uniform\famp4\case_026_zf1000_svcl030_cvcl050\predict_runs.mat
