sample_index,log10_kxx,log10_kyy,log10_kzz,cluster
9417,-1.9617523347,-0.9875837622,-0.8680663963,2
9418,-2.5630384350,-1.2467457900,-1.0173696010,2
9419,-1.7410991500,-0.8211272124,-1.1114196526,2
9420,-4.6772749720,-1.1170637632,-1.0950961673,1
9421,-5.0326736236,-1.2311847072,-1.1844427825,1
9422,-3.2643514589,-1.3280611495,-4.9490089823,3
9423,-4.7468613548,-0.8566194502,-1.0506962687,1
9424,-2.1414552379,-0.9093695659,-1.4726922968,2
9425,-1.6709578953,-1.0786151101,-0.9204137424,2
9426,-2.3842144818,-1.3317402923,-1.2274483135,2
9427,-2.1547246765,-1.1035728879,-0.5889818193,2
9428,-5.2689851218,-1.3554982989,-1.7753889219,1
9429,-1.5848453624,-0.7804605673,-4.7839565754,3
9430,-2.3425613769,-1.2931894058,-1.3419748902,2
9431,-2.1309933622,-1.2398354359,-1.2426261189,2
9432,-2.6528823846,-1.1353570051,-1.0037453661,2
9433,-2.2450790848,-2.4978965717,-0.7625785594,2
9434,-1.6974556032,-1.4424380189,-1.1190684050,2
9435,-2.0468451053,-1.0926103199,-1.4124800010,2
9436,-2.2258848977,-1.1529140848,-1.0740084152,2
9437,-2.5650188628,-1.0056987260,-0.8245748132,2
9438,-2.0580254645,-1.2740009148,-0.8213996452,2
9439,-2.6368940373,-0.9749949632,-0.9555438237,2
9440,-2.3297968890,-1.2501320004,-1.0190680626,2
9441,-1.7620288196,-1.2383288075,-1.4374632258,2
9442,-2.6482289798,-1.1515744268,-1.2450498496,2
9443,-3.0464271777,-1.1801629484,-1.2758002104,2
9444,-2.8046612684,-4.9858849318,-1.2344249611,2
9445,-2.7863989471,-1.0644735353,-2.7767954127,2
9446,-2.0543194899,-1.2923812835,-0.9572879395,2
9447,-2.0428889767,-1.5069754221,-1.1702450384,2
9448,-3.8501957845,-0.9128331860,-1.3238643604,1
9449,-2.1665824010,-1.3680612054,-1.0931368568,2
9450,-2.1336137102,-0.8515292623,-0.9736061902,2
9451,-1.6782082050,-1.1480772197,-4.8067043031,3
9452,-2.0457821596,-1.2474657567,-1.0116536894,2
9453,-1.7777684045,-2.0229146831,-1.8304639079,2
9454,-1.6500340262,-1.2260225626,-4.8268824148,3
9455,-1.9090282804,-1.1773593426,-1.0108315511,2
9456,-4.9070445808,-1.0923873685,-1.5236349807,1
9457,-1.8695312876,-1.2494860561,-0.9669064793,2
9458,-3.1967907751,-1.4373970042,-0.9315084023,2
9459,-3.0772496059,-1.2901829819,-1.4364890935,2
9460,-3.0878525114,-1.6628025983,-1.0657292039,2
9461,-2.6302942933,-1.1306028587,-1.1382718214,2
9462,-2.1587601266,-1.4355432076,-1.0415306810,2
9463,-5.6760533757,-1.4539061992,-5.0222832603,3
9464,-2.4570211273,-1.2919055358,-1.1795909602,2
9465,-2.7969664903,-1.2271968850,-1.2111297379,2
9466,-4.3391778314,-1.0467642723,-1.3834122058,1
9467,-2.3716232023,-1.0777733068,-1.2828436627,2
9468,-2.1789994650,-1.2234461140,-1.2666035460,2
9469,-2.2768317028,-1.3807646269,-4.9661208719,3
9470,-4.2098192580,-1.2590374068,-1.3214036133,1
9471,-2.6088368331,-1.2220218877,-1.0182065082,2
9472,-1.9893140393,-4.8730492249,-1.4964518421,2
9473,-2.4038417094,-1.4725921748,-1.7341969559,2
9474,-1.9022483890,-1.3006238335,-1.4667196159,2
9475,-2.6281864965,-1.4135357836,-4.9439811363,3
9476,-3.1555627958,-1.1674804936,-1.3331213212,2
9477,-1.7394299196,-1.3709980972,-1.9203733482,2
9478,-2.7481426136,-1.3389006922,-1.0193297844,2
9479,-2.2345707757,-1.2549901970,-1.3107922776,2
9480,-1.7407664167,-1.0313058369,-0.8277443777,2
9481,-2.1080843356,-1.2040768962,-1.2812732084,2
9482,-5.1353425770,-1.2363317439,-1.7705592320,1
9483,-2.0596505712,-0.9205839089,-0.8494242561,2
9484,-4.0687929219,-1.9117708378,-1.4370834583,1
9485,-4.7124872285,-0.9267869726,-1.0330255899,1
9486,-2.5946717675,-1.3704278676,-1.1871266889,2
9487,-1.7810045609,-0.8323047993,-0.7127644115,2
9488,-2.1153154750,-1.3626756365,-0.9941484547,2
9489,-4.6272137774,-1.1914872363,-0.9411062237,1
9490,-2.0362439056,-1.0488493656,-0.9299023485,2
9491,-2.2186450236,-1.3926803528,-1.7933593260,2
9492,-2.2582714256,-1.1466783422,-1.2204097748,2
9493,-1.9675325252,-0.7733111810,-1.1301868485,2
9494,-1.5329398953,-0.9633934896,-1.1458375924,2
9495,-4.7572198915,-0.8437694964,-0.8437792096,1
9496,-2.8692068763,-1.2528653545,-1.1531345077,2
9497,-2.0631773087,-0.9981375098,-0.9068496245,2
9498,-4.9515328065,-0.9721751513,-0.8943569360,1
9499,-2.2600922946,-1.2198572089,-1.2001056153,2
9500,-2.7003554526,-1.0744061703,-1.2077457510,2
9501,-4.7731992416,-1.2926389820,-1.3758579814,1
9502,-1.9590597761,-1.0934095669,-1.4346809716,2
9503,-4.7000753528,-1.6075628591,-1.1269778850,1
9504,-1.9556185263,-1.0868717550,-0.9181762179,2
9505,-1.7967714638,-1.2751978099,-1.0743016713,2
9506,-1.5564176301,-1.1295151452,-1.5194638351,2
9507,-2.2874077400,-1.8149620795,-0.9579202236,2
9508,-2.6199634900,-1.0634274977,-1.0552931981,2
9509,-1.5617419741,-0.7501409438,-0.6115550176,2
9510,-2.0448149622,-0.8828696010,-0.8241373532,2
9511,-2.2630079576,-1.0116568709,-1.0839786920,2
9512,-1.9858821039,-1.4180501646,-0.8909638573,2
9513,-5.1003496607,-0.9408203047,-1.1205006285,1
9514,-2.0151500413,-1.1793887922,-1.4099520616,2
9515,-2.6421442989,-1.7276166777,-1.1990548613,2
9516,-4.9826593816,-1.2116243941,-4.9032136411,3
9517,-2.8066026348,-1.8782486529,-1.3842859145,2
9518,-2.2684102649,-1.2566223669,-1.0285891554,2
9519,-1.8749633376,-1.9912565349,-1.4985303940,2
9520,-4.6173419808,-0.2676614058,-0.6520355912,1
9521,-2.0047545591,-1.3534185415,-0.8485039742,2
9522,-5.0454655014,-1.5080818857,-5.1452882579,3
9523,-2.0255455786,-1.1004293113,-0.9441953259,2
9524,-2.2866601757,-1.7355239109,-1.2721110051,2
9525,-2.1459575068,-1.1962296274,-0.6572344487,2
9526,-2.0029971997,-0.8069191421,-0.6750448975,2
9527,-1.9400492136,-1.0174893824,-0.6172983294,2
9528,-5.4660420943,-0.9651029025,-4.9635401435,3
9529,-1.9981101571,-1.2554607291,-0.7992593654,2
9530,-5.4252656626,-1.1778387665,-2.0547635765,1
9531,-2.1171181865,-1.5719360288,-1.1456440787,2
9532,-2.0508155884,-1.3065155715,-0.8538214267,2
9533,-2.3987103292,-1.4230754285,-1.6944433722,2
9534,-3.4735288777,-1.0854059349,-1.3091757244,1
9535,-2.1059498969,-1.1867808164,-1.1216249146,2
9536,-3.1767497048,-1.4084575348,-1.0119291766,2
9537,-1.9997515215,-1.0628431769,-0.7476655062,2
9538,-2.8410450792,-2.2542362239,-1.2586231591,2
9539,-2.2029435538,-1.2472792795,-1.1262801375,2
9540,-2.3298113670,-1.7924476917,-4.8902699699,3
9541,-1.9027346983,-1.1373254159,-1.0037562384,2
9542,-2.1285761875,-0.9342545063,-1.2486128896,2
9543,-3.1765481065,-1.4043799652,-2.4269544613,2
9544,-3.0438934433,-1.0450977788,-0.8850525111,2
9545,-2.4468152115,-1.2818169660,-1.2719349902,2
9546,-1.9940047506,-1.2808650161,-1.2241092155,2
9547,-1.7456611001,-0.8829375936,-0.5901415408,2
9548,-1.6878457136,-1.1672550107,-1.1657231506,2
9549,-2.6818305089,-4.8100276132,-1.1580645562,2
9550,-1.6161263877,-0.9614359070,-0.8708837886,2
9551,-5.5375484923,-1.1054959152,-4.9243002249,3
9552,-1.7429693874,-1.5963082705,-1.0973235667,2
9553,-2.3614135696,-1.2076919165,-1.5554668468,2
9554,-2.1249222732,-1.2369641705,-1.1334198132,2
9555,-1.6048680895,-0.5062267995,-0.6344714521,2
9556,-2.0685976353,-1.6188033858,-1.1108171965,2
9557,-1.9400904667,-1.0925501528,-0.6708892601,2
9558,-2.1226393678,-1.0679849709,-1.0458180952,2
9559,-3.3670121641,-1.2344143357,-1.2680620017,1
9560,-2.2493971046,-0.9764327304,-0.7854273727,2
9561,-1.4903358899,-1.2138427372,-1.0250123837,2
9562,-5.0684646553,-1.1050544123,-0.8424967042,1
9563,-1.7687465614,-1.0110385889,-1.0224900037,2
9564,-1.9498452219,-1.2730234696,-0.7847034184,2
9565,-2.3608464483,-1.4632875092,-1.0919049324,2
9566,-3.5876329456,-1.3254084204,-1.5180087849,1
9567,-2.2655122409,-1.6641181639,-1.4648386455,2
9568,-2.0534705146,-1.2542236725,-4.8417766336,3
9569,-1.4860064225,-1.5425057867,-1.0284027535,2
9570,-2.4054400507,-1.4501198576,-1.3226316161,2
9571,-5.5421054335,-1.2146096618,-4.8579249265,3
9572,-1.4184490153,-0.8883122269,-0.9385829075,2
9573,-1.9960626048,-0.9705305079,-0.8170391387,2
9574,-3.8433959785,-1.7467248349,-1.0601101706,1
9575,-2.0671419349,-1.0308090956,-1.1149533975,2
9576,-1.6240419754,-0.9771821618,-0.7244600121,2
9577,-1.7357047506,-1.3705853337,-1.0293295403,2
9578,-1.5216415178,-1.1118577186,-4.8969599782,3
9579,-4.8346997944,-1.1854749408,-1.3012129812,1
9580,-2.7783106861,-1.2364166057,-1.3424298146,2
9581,-2.3437287967,-1.2764562602,-0.8376696396,2
9582,-2.3236040818,-1.3617111186,-1.5078595460,2
9583,-2.6491104731,-1.2121481236,-1.3528023802,2
9584,-2.4500998303,-1.0290322796,-0.8895063867,2
9585,-4.6685748957,-0.9715955650,-1.1277473773,1
9586,-2.2176696412,-1.3799373536,-0.7866143776,2
9587,-2.4769400664,-1.3103127251,-1.5614008522,2
9588,-2.3501563193,-1.1439549826,-0.8868074897,2
9589,-2.4882375399,-1.3767428206,-1.7337185225,2
9590,-3.4321390311,-1.2477387072,-0.8267326660,1
9591,-2.4862176581,-1.2063325684,-0.7330025792,2
9592,-2.3101305731,-0.9686164460,-0.8959012953,2
9593,-1.8297794534,-1.1845569423,-1.1547195042,2
9594,-2.2556957524,-1.2138612130,-1.6030692668,2
9595,-2.5278486453,-1.2418045096,-1.0897227229,2
9596,-1.9504336643,-1.0152329047,-1.0466087909,2
9597,-2.5454247619,-1.0537094194,-0.8138643064,2
9598,-2.0192541583,-1.1617796251,-1.9516907351,2
9599,-2.5085463998,-1.7921238972,-1.2409621164,2
9600,-1.7644721336,-0.6539809293,-0.7137994078,2
9601,-1.9603436543,-1.0729855110,-0.8803855668,2
9602,-2.1523493927,-0.8801632435,-0.8396980642,2
9603,-2.1609672581,-1.1069935782,-1.2198373996,2
9604,-2.6644033179,-1.2496986371,-1.5792754070,2
9605,-1.9975395681,-1.2997247492,-1.1200944173,2
9606,-1.6415278281,-0.6545702239,-0.6589901358,2
9607,-2.3414527860,-1.0725037246,-0.7752983494,2
9608,-2.2647491882,-1.4452582353,-1.1714370663,2
9609,-1.5631134961,-1.3885447738,-1.1919504393,2
9610,-1.8562935966,-1.2589920652,-1.1911654494,2
9611,-3.3485906307,-1.6482725896,-1.2048979891,2
9612,-1.9184444614,-1.1296282581,-0.7744452954,2
9613,-3.9421161831,-1.6852354823,-1.2727201437,1
9614,-2.2843416707,-1.2924826268,-1.2839084851,2
9615,-1.6311287890,-1.3245341749,-0.8782847514,2
9616,-1.8728655576,-1.5585706712,-0.8372240690,2
9617,-2.2028390051,-1.1573524598,-2.0678930482,2
9618,-4.5208261163,-0.9924179282,-0.8391723247,1
9619,-2.3695457072,-0.9496299964,-0.8081589554,2
9620,-2.2042158076,-1.2491444223,-1.0220735809,2
9621,-1.9836331856,-0.7309517344,-0.8355172170,2
9622,-2.5221962569,-1.6593180018,-1.1632332533,2
9623,-2.3828723731,-0.8850188841,-1.1155001516,2
9624,-1.5148852634,-1.0667549928,-1.2743276337,2
9625,-2.6207455947,-1.1935544698,-0.8308519289,2
9626,-1.9048735716,-1.0429126511,-1.5062293046,2
9627,-2.0141694514,-1.1541791607,-1.1852435946,2
9628,-1.7762128681,-1.3098017153,-2.0998890859,2
9629,-1.6887779088,-2.0348635091,-1.8538847507,2
9630,-1.7201942079,-4.7102803972,-1.0247923218,2
9631,-2.9895435482,-1.3605577319,-1.3858435599,2
9632,-2.4370477720,-1.1110295448,-0.7103602194,2
9633,-2.1779266946,-0.9811434123,-0.8558715268,2
9634,-5.1166270933,-1.0853734599,-1.1133743220,1
9635,-5.4069091709,-1.0106842534,-4.7716465999,3
9636,-2.7424155337,-1.0421596950,-0.5304143635,2
9637,-2.9498038959,-1.5606544753,-1.5300767991,2
9638,-1.7567886765,-0.8780167870,-0.6593592522,2
9639,-2.0277996749,-1.2391218649,-2.1386033137,2
9640,-2.1059097033,-1.2355843918,-1.1938633492,2
9641,-2.0987557726,-1.2230142626,-1.1633213334,2
9642,-4.5583650493,-1.2224757019,-1.1657680538,1
9643,-2.0823468875,-1.3216516315,-1.4878432055,2
9644,-4.8719786059,-0.9668902500,-0.5835630693,1
9645,-2.3510142820,-1.2882900201,-0.7245284778,2
9646,-2.4606583138,-1.4402244239,-1.0081040040,2
9647,-2.3280588746,-4.7043277190,-0.8996346580,2
9648,-2.3166128796,-1.2185917494,-0.8890165837,2
9649,-1.9681531070,-1.1901758527,-1.2207827047,2
9650,-1.8397283679,-1.5209613130,-1.8982650645,2
9651,-2.8976407509,-0.9422209474,-1.7682969597,2
9652,-2.4144120485,-1.7389696674,-0.8569857888,2
9653,-1.8374314149,-1.3078799811,-1.5983088829,2
9654,-2.8683938883,-1.0320029606,-0.8620097914,2
9655,-1.8294365895,-1.3273194776,-0.7651832751,2
9656,-4.6021605138,-0.9934884297,-1.1033605261,1
9657,-2.8487813960,-0.8352929920,-0.8088672612,2
9658,-3.6402275592,-1.3388611600,-1.1788953568,1
9659,-2.2219124036,-1.4592234948,-1.1426880835,2
9660,-1.7649690224,-1.1685584305,-1.0473502904,2
9661,-2.4232869545,-1.1388222096,-1.1978740987,2
9662,-4.4987964700,-1.0103515041,-0.8040469324,1
9663,-5.1094874328,-1.7083024969,-1.2807856912,1
9664,-1.8790999611,-1.6832564856,-4.8135166460,3
9665,-1.9742185136,-4.9475518157,-4.8466303858,3
9666,-1.9621356797,-0.7799607019,-0.8993997769,2
9667,-2.7645594725,-1.9483489405,-0.9501572507,2
9668,-2.5092370404,-1.3170467626,-1.2755093457,2
9669,-2.3203257919,-1.7513875708,-1.4342590937,2
9670,-2.1498537035,-0.9166923413,-0.6452253454,2
9671,-1.9251464703,-4.8677567859,-1.6947227554,2
9672,-1.6565286435,-1.2632625216,-1.2974826840,2
9673,-2.2779727766,-1.6596122802,-1.9957638592,2
9674,-2.1896465700,-1.4153783943,-1.2004545500,2
9675,-2.2339477994,-1.1849411374,-0.5926563030,2
9676,-2.0731200980,-0.9662268606,-1.3900646884,2
9677,-1.7793402993,-1.1392455997,-1.0336415833,2
9678,-1.8591597786,-0.8440804728,-1.5640828916,2
9679,-2.2827141973,-1.4267903378,-1.0766430690,2
9680,-2.9213281035,-1.1360002496,-2.2065438315,2
9681,-2.3162019773,-1.7840530103,-1.6485136582,2
9682,-2.5879043528,-1.1057600337,-0.9665152144,2
9683,-2.0555255586,-1.2138987496,-0.9439368026,2
9684,-2.0717614041,-1.1920288358,-0.9550605797,2
9685,-3.3910528811,-1.1404863511,-2.2686800232,1
9686,-4.9585208754,-1.0252932837,-0.9842370817,1
9687,-2.0787557140,-1.0388290281,-0.7653754215,2
9688,-2.1170741249,-0.9173312347,-0.9413707708,2
9689,-3.7933843232,-1.4078796767,-0.7008457202,1
9690,-3.4919312374,-1.3509656748,-0.8908760564,1
9691,-2.5415982987,-1.0813368101,-0.9771683844,2
9692,-4.8079307149,-1.3551406081,-1.1547643087,1
9693,-3.8574174151,-1.0605516723,-1.0409663624,1
9694,-3.3675633452,-1.1721807027,-0.8903398297,2
9695,-1.0074223416,0.0199817153,-0.3085327257,2
9696,-2.2008839482,-1.3315802998,-0.9311187313,2
9697,-1.8078735679,-1.3551694157,-1.1960364441,2
9698,-3.9537860799,-1.4976956728,-1.2982684779,1
9699,-5.1358323968,-1.0412847436,-1.3887405536,1
9700,-1.7034478263,-1.0577832651,-1.1437961001,2
9701,-2.6331131188,-1.2998261336,-1.2565522262,2
9702,-2.8929721893,-1.2965983157,-1.9255261664,2
9703,-3.2065472089,-1.2301736964,-1.1403621339,2
9704,-2.1252838593,-1.1819233197,-1.8301324661,2
9705,-3.4016757507,-1.0565798928,-0.7282617001,1
9706,-1.6958287841,-1.1637542729,-1.0440622795,2
9707,-2.2768250121,-1.2203285980,-1.4899986210,2
9708,-2.4449354863,-1.1927362565,-1.1047163468,2
9709,-2.4081562687,-1.4027155142,-1.0522803253,2
9710,-1.8080586564,-1.2136619154,-0.8363954045,2
9711,-1.9284532720,-1.1062314731,-0.8822464535,2
9712,-2.5478831214,-1.2078684193,-1.0217477113,2
9713,-2.9141462304,-1.0979964011,-1.8897077600,2
9714,-2.6861821796,-1.6287559806,-1.0200666239,2
9715,-4.2021343649,-0.8931633743,-0.7788764595,1
9716,-1.7820894085,-1.1407686834,-0.9160456426,2
9717,-1.9782969511,-1.3590082809,-1.1956274512,2
9718,-4.7766787350,-1.3288660972,-0.6522110305,1
9719,-1.8607209475,-1.3278569083,-0.8611751443,2
9720,-5.5944813239,-1.3568883611,-5.2489035238,3
9721,-2.5028329326,-1.4793992211,-1.4659424341,2
9722,-3.5552124437,-1.4126365893,-0.9977381300,1
9723,-2.5207443183,-2.8388251946,-1.4008313526,2
9724,-2.3763674717,-1.3175387145,-1.3859175099,2
9725,-2.1532407068,-1.7296656849,-1.6251218379,2
9726,-2.3834244189,-0.9852761637,-0.8036339746,2
9727,-2.1103724289,-4.8423393401,-0.9962876704,2
9728,-2.3216693401,-1.3593613357,-0.9985085132,2
9729,-4.4049891088,-1.1113236457,-0.9581474869,1
9730,-2.7910816247,-1.0382877331,-1.1649940905,2
9731,-1.6639926340,-0.9533331898,-1.1902487975,2
9732,-1.7751970769,-1.1725475879,-0.9094188127,2
9733,-2.1968258567,-1.7945548488,-0.9695674084,2
9734,-2.4035836106,-1.1171439682,-1.7534738050,2
9735,-1.9508492297,-1.3000694357,-5.0855565383,3
9736,-2.1758859823,-1.2304656960,-1.1651012367,2
9737,-3.2028324412,-1.1561106974,-0.9970926101,2
9738,-2.5810826806,-4.7234710626,-1.0625592578,2
9739,-5.2623525156,-2.4435097807,-1.6768761030,1
9740,-2.7557052699,-1.2504172616,-0.9996937309,2
9741,-2.0527206488,-1.2736728963,-1.1169422501,2
9742,-2.2276431979,-1.3268161661,-1.2212215881,2
9743,-2.5380145910,-1.3745159831,-4.9398091457,3
9744,-1.8330986834,-1.4652043045,-0.8774097994,2
9745,-2.3086094106,-1.1041238227,-0.8846758105,2
9746,-2.3645128820,-1.2513230210,-1.3042697985,2
9747,-1.6584389760,-0.6366549928,-0.7629883395,2
9748,-5.5181800671,-1.7610001522,-4.9209520698,3
9749,-2.3417509592,-1.4794796997,-1.1395116781,2
9750,-2.9764263305,-1.1025789269,-0.9178588310,2
9751,-2.2093163466,-1.0935294474,-0.5609402680,2
9752,-2.4042944130,-1.2402555116,-1.2491238764,2
9753,-2.2644113281,-1.2853634469,-1.0261848296,2
9754,-2.8301749976,-1.5086742482,-1.5015948350,2
9755,-1.9717039764,-1.1380727390,-1.1295385813,2
9756,-3.4863985788,-1.2672829989,-4.9893355025,3
9757,-2.7268835206,-0.7295068747,-0.7760813417,2
9758,-2.4511359237,-1.3122301668,-1.3301147999,2
9759,-2.1634355161,-0.9809708877,-1.0541436133,2
9760,-2.9759934996,-1.1040834320,-0.9623870491,2
9761,-2.1738351193,-1.4302999464,-1.1535548246,2
9762,-5.0339623280,-1.4303801454,-1.1455134557,1
9763,-2.3314022474,-1.2157738704,-1.2518174876,2
9764,-2.7497256929,-1.7853670320,-4.9161048837,3
9765,-4.2125895311,-1.2027713327,-0.9324391439,1
9766,-2.2839272617,-0.9890779431,-0.8032948702,2
9767,-2.1002901887,-2.1469473194,-1.0863114793,2
9768,-2.4468334765,-1.0089250026,-1.2967375689,2
9769,-1.9776680981,-0.8075889200,-0.7635575934,2
9770,-1.7784521906,-1.0459478168,-0.9557116676,2
9771,-1.7323008918,-1.0787862490,-1.1808948439,2
9772,-2.0854718672,-2.3424511654,-1.7377138797,2
9773,-4.0659746877,-1.4769005007,-0.8455409650,1
9774,-1.9961543051,-1.1945070042,-0.7933471461,2
9775,-2.5846638125,-1.2544576165,-0.7821839066,2
9776,-2.2185639392,-1.2277996929,-1.0782407680,2
9777,-2.5367799016,-1.3051747528,-1.0701497232,2
9778,-1.7463645577,-1.1428362475,-0.9282878969,2
9779,-1.9474589252,-1.2733667748,-1.1345657252,2
9780,-1.9097041540,-1.2927710260,-0.8565641976,2
9781,-2.4085250617,-1.6092230317,-4.7419059082,3
9782,-2.0032979222,-1.9336376747,-0.8633553047,2
9783,-2.5908401239,-1.1986853200,-1.6887310558,2
9784,-2.2301322141,-1.0507979513,-0.9372009068,2
9785,-5.2136301647,-0.7777319742,-1.0431145874,1
9786,-2.5383771837,-1.0908032022,-0.5971063874,2
9787,-4.9507323816,-1.0479104725,-0.9557818856,1
9788,-2.4860969541,-0.8024144188,-0.5694384320,2
9789,-1.7160794958,-1.2113508019,-2.1003772455,2
9790,-2.2117523490,-1.4777113752,-2.5418561387,2
9791,-4.2486075100,-1.5517193948,-1.1509421786,1
9792,-2.9374127792,-1.2694227443,-2.0573439150,2
9793,-1.6531726658,-1.2079173217,-1.7363936823,2
9794,-2.4430093370,-1.6419513404,-0.9062930655,2
9795,-4.4146415389,-0.8319114087,-1.5667531017,1
9796,-2.3784506655,-1.0358339417,-0.9089141660,2
9797,-2.6836578488,-1.4587287867,-1.1918647770,2
9798,-1.9679726791,-1.3545806339,-1.2093254572,2
9799,-1.8220693191,-1.5772262147,-2.6808527368,2
9800,-3.6873942816,-1.2729752532,-1.2971506607,1
9801,-4.4551406458,-0.9400831946,-1.0047056210,1
9802,-2.5347695356,-1.4509975018,-4.9453104525,3
9803,-3.0422199671,-1.2430472704,-1.2175605257,2
9804,-2.4898217884,-1.1546101388,-0.9304720112,2
9805,-1.8211895903,-0.9173366946,-0.8469083025,2
9806,-5.5159115369,-1.3519959898,-1.6081398698,1
9807,-2.4126121286,-1.5185960439,-0.8583277615,2
9808,-1.5257079068,-1.1207575146,-0.8555859425,2
9809,-1.7291777298,-1.1425122193,-0.7003328297,2
9810,-1.7214263317,-0.9523684759,-0.7661809535,2
9811,-2.2359155594,-1.0003567801,-0.9716866274,2
9812,-2.0529513294,-1.5906744730,-4.7824778165,3
9813,-2.2326769948,-1.5556088744,-0.9334646384,2
9814,-4.3354730754,-1.7308454503,-1.9075671781,1
9815,-1.9913073617,-1.1952270491,-0.9949825893,2
9816,-2.0030971093,-1.3561902835,-1.2157039613,2
9817,-2.1878597374,-1.4811551243,-1.4083468072,2
9818,-1.4687278795,-0.9761810790,-4.8372629221,3
9819,-5.3508479380,-0.9637497313,-2.2503844314,1
9820,-3.2817196247,-1.1763319004,-0.7420865003,2
9821,-4.3440236747,-0.7085270584,-0.8542830933,1
9822,-2.2773715992,-1.2732532588,-1.7122376497,2
9823,-1.7514407678,-0.9896475974,-1.3726420108,2
9824,-1.7625279931,-1.2905821983,-0.9379929180,2
9825,-1.9403284428,-1.0246877577,-0.8799607215,2
9826,-2.1421769713,-0.8971252758,-0.8247361251,2
9827,-1.7736644507,-1.2553302538,-0.8605623685,2
9828,-1.7647892889,-1.0549251886,-0.6644877906,2
9829,-4.7230470570,-1.2658314426,-0.9172635765,1
9830,-2.1432270906,-1.1326267756,-1.0561527289,2
9831,-4.7648180621,-0.8298633466,-0.5980495549,1
9832,-3.1430182817,-1.1522175562,-1.1552799110,2
9833,-2.1002432824,-0.8637910176,-1.2359819422,2
9834,-2.0901394071,-1.1815507213,-0.7528563407,2
9835,-2.2735101058,-1.3802504970,-2.1161782605,2
9836,-2.2127536556,-1.1693309827,-1.1254593950,2
9837,-1.8665901884,-1.7069563187,-1.2898471105,2
9838,-4.1151529334,-1.3232523091,-0.9954327977,1
9839,-4.5943912462,-1.5454852390,-2.7883840773,1
9840,-1.8440070680,-1.2830183581,-1.0486371125,2
9841,-4.6851429879,-0.9674485297,-0.7932292202,1
9842,-2.6690875521,-1.3204499868,-0.9058426634,2
9843,-2.3051231595,-1.0197213633,-1.1039561332,2
9844,-2.2845951868,-1.4110051975,-0.9733655058,2
9845,-4.6534051132,-0.7273560053,-0.7753953206,1
9846,-1.7684735404,-1.8286652865,-1.4838402342,2
9847,-2.5207656170,-1.1790062243,-1.6118821986,2
9848,-4.3759670510,-1.6664515681,-0.8640086297,1
9849,-4.4520732023,-0.9751336226,-1.0901114629,1
9850,-2.6375144622,-1.2131793405,-1.0370032956,2
9851,-2.5484299474,-1.2559771898,-1.4645941562,2
9852,-1.4602501588,-1.1757691242,-4.9763980615,3
9853,-3.2390381919,-1.1254503786,-0.7774258890,2
9854,-2.0555624528,-0.9891374944,-0.6017963920,2
