VariantLabel,FWPattern,HWPattern,Realization,SegmentIndex,SandFrac2D,UpperHalfSandFrac,LowerHalfSandFrac,AcrossFaultSandConnected2D,VerticalSandConnected2D,MaxSandObjectX2D,MaxSandObjectZ2D,NumMaterialDomains,NumClayDomains,MeanPsmear,MinPsmear,MaxPsmear,NumContinuousSmearDomains,TopClayDomainCount,MiddleClayDomainCount,MiddleClayOwnsAnyDomain,TopClayPsmear,MiddleClayPsmear
uniform_SCSC,SCSC,S,22,6,0.4859,0.686,0.2858,0,0,0.91,0.91,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,22,7,0.6059,0.757,0.4548,0,0,0.96,0.96,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,22,8,0.3541,0.5906,0.1176,0,0,0.83,0.83,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,22,9,0.277,0.529,0.025,0,0,0.63,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,22,10,0.1326,0.265,0.0002,0,0,0.51,0.51,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,22,11,0.344,0.5792,0.1088,0,0,0.82,0.82,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,22,12,0.3778,0.616,0.1396,0,0,0.85,0.85,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,23,1,0.3262,0.557,0.0954,0,0,0.8,0.8,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,23,2,0.4416,0.6606,0.2226,0,0,0.89,0.89,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,23,3,0.2557,0.465,0.0464,0,0,0.71,0.71,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,23,4,0.3199,0.606,0.0338,0,0,0.85,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,23,5,0.7054,0.8298,0.581,1,1,1,1,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,23,6,0.4941,0.699,0.2892,0,0,0.92,0.92,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,23,7,0.2278,0.425,0.0306,0,0,0.67,0.67,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,23,8,0.4933,0.7122,0.2744,0,0,0.93,0.93,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,24,1,0.2431,0.4632,0.023,0,0,0.58,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,24,2,0.2796,0.5256,0.0336,0,0,0.63,0.63,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,24,3,0.4299,0.6606,0.1992,0,0,0.89,0.89,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,24,4,0.0666,0.1332,0,0,0,0.36,0.36,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,24,5,0.6923,0.8102,0.5744,1,1,1,1,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,24,6,0.0091,0.0182,0,0,0,0.13,0.13,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,24,7,0.4944,0.6732,0.3156,0,0,0.9,0.9,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,24,8,0.2697,0.5156,0.0238,0,0,0.6,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,24,9,0.2629,0.475,0.0508,0,0,0.72,0.72,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,24,10,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,24,11,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,25,1,0.3087,0.5352,0.0822,0,0,0.78,0.78,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,25,2,0.2628,0.475,0.0506,0,0,0.72,0.72,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,25,3,0.6105,0.753,0.468,0,0,0.96,0.96,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,25,4,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,25,5,0.3006,0.525,0.0762,0,0,0.77,0.77,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,25,6,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,26,1,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,26,2,0.3199,0.606,0.0338,0,0,0.85,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,26,3,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,26,4,0.0703,0.1406,0,0,0,0.37,0.37,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,26,5,0.2679,0.506,0.0298,0,0,0.75,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,26,6,0.1891,0.365,0.0132,0,0,0.61,0.61,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,26,7,0.3796,0.6232,0.136,0,0,0.85,0.85,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,26,8,0.0136,0.0272,0,0,0,0.16,0.16,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,27,1,0.0091,0.0182,0,0,0,0.13,0.13,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,27,2,0.5974,0.757,0.4378,0,0,0.96,0.96,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,27,3,0.1711,0.335,0.0072,0,0,0.58,0.58,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,27,4,0.0666,0.1332,0,0,0,0.36,0.36,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,27,5,0.5492,0.757,0.3414,0,0,0.96,0.96,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,28,1,0.2594,0.491,0.0278,0,0,0.61,0.61,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,28,2,0.6298,0.7956,0.464,0,0,0.99,0.99,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,28,3,0.082,0.164,0,0,0,0.4,0.4,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,28,4,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,28,5,0.0325,0.065,0,0,0,0.25,0.25,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,29,1,0.0946,0.1892,0,0,0,0.43,0.43,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,29,2,0.3493,0.597,0.1016,0,0,0.8,0.8,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,29,3,0.6077,0.7712,0.4442,0,0,0.97,0.97,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,29,4,0.2366,0.451,0.0222,0,0,0.56,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,29,5,0.4314,0.6632,0.1996,0,0,0.89,0.89,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,29,6,0.5922,0.753,0.4314,0,0,0.96,0.96,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,29,7,0.2733,0.5156,0.031,0,0,0.62,0.62,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,29,8,0.6617,0.8002,0.5232,0,0,0.99,0.99,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,29,9,0.1431,0.285,0.0012,0,0,0.53,0.53,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,29,10,0.4007,0.6482,0.1532,0,0,0.88,0.88,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,29,11,0.0703,0.1406,0,0,0,0.37,0.37,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,30,1,0.2548,0.4806,0.029,0,0,0.62,0.62,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,30,2,0.1653,0.3092,0.0214,0,0,0.54,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,30,3,0.285,0.505,0.065,0,0,0.75,0.75,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,30,4,0.6313,0.757,0.5056,0,0,0.96,0.96,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,30,5,0.1378,0.275,0.0006,0,0,0.52,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,30,6,0.0091,0.0182,0,0,0,0.13,0.13,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,30,7,0.0406,0.0812,0,0,0,0.28,0.28,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,30,8,0.6534,0.7856,0.5212,0,0,0.98,0.98,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,30,9,0.2787,0.503,0.0544,0,0,0.71,0.71,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,30,10,0.317,0.5456,0.0884,0,0,0.79,0.79,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,30,11,0.2907,0.5342,0.0472,0,0,0.68,0.68,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,30,12,0.3199,0.606,0.0338,0,0,0.85,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,31,1,0.2485,0.455,0.042,0,0,0.7,0.7,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,31,2,0.3237,0.6132,0.0342,0,0,0.86,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,31,3,0.2887,0.546,0.0314,0,0,0.79,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,32,1,0.3476,0.578,0.1172,0,0,0.82,0.82,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,32,2,0.3229,0.578,0.0678,0,0,0.73,0.73,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,32,3,0.288,0.5262,0.0498,0,0,0.69,0.69,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,32,4,0.1275,0.255,0,0,0,0.5,0.5,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,32,5,0.4294,0.676,0.1828,0,0,0.9,0.9,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,32,6,0.5548,0.7156,0.394,0,0,0.93,0.93,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,32,7,0.5007,0.7022,0.2992,0,0,0.92,0.92,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,32,8,0.2531,0.4832,0.023,0,0,0.58,0.58,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,33,1,0.1711,0.335,0.0072,0,0,0.58,0.58,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,33,2,0.3079,0.55,0.0658,0,0,0.73,0.73,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,33,3,0.2556,0.465,0.0462,0,0,0.71,0.71,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,33,4,0.3334,0.577,0.0898,0,0,0.78,0.78,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,33,5,0.4879,0.6732,0.3026,0,0,0.9,0.9,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,33,6,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,33,7,0.3006,0.525,0.0762,0,0,0.77,0.77,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,33,8,0.3546,0.6162,0.093,0,0,0.78,0.78,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,33,9,0.0136,0.0272,0,0,0,0.16,0.16,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,33,10,0.3724,0.614,0.1308,0,0,0.85,0.85,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,33,11,0.2145,0.405,0.024,0,0,0.65,0.65,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,33,12,0.633,0.7856,0.4804,0,0,0.98,0.98,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,33,13,0.2425,0.4606,0.0244,0,0,0.6,0.6,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,34,1,0.55,0.7156,0.3844,0,0,0.93,0.93,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,34,2,0.2856,0.505,0.0662,0,0,0.75,0.75,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,34,3,0.5353,0.7156,0.355,0,0,0.93,0.93,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,34,4,0.3199,0.606,0.0338,0,0,0.85,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,34,5,0.3199,0.606,0.0338,0,0,0.85,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,34,6,0.5791,0.753,0.4052,0,0,0.96,0.96,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,34,7,0.1978,0.3742,0.0214,0,0,0.54,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,34,8,0.2844,0.5442,0.0246,0,0,0.62,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,35,1,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,35,2,0.293,0.515,0.071,0,0,0.76,0.76,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,35,3,0.3788,0.6206,0.137,0,0,0.85,0.85,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,35,4,0.5193,0.7022,0.3364,0,0,0.92,0.92,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,36,1,0.5782,0.757,0.3994,0,0,0.96,0.96,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,36,2,0.0435,0.087,0,0,0,0.29,0.29,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,36,3,0.154,0.305,0.003,0,0,0.55,0.55,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,36,4,0.2977,0.5312,0.0642,0,0,0.73,0.73,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,36,5,0.4225,0.6732,0.1718,0,0,0.9,0.9,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,36,6,0.3234,0.563,0.0838,0,0,0.77,0.77,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,36,7,0.5481,0.7122,0.384,0,0,0.93,0.93,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,36,8,0.2405,0.4502,0.0308,0,0,0.64,0.64,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,36,9,0.2849,0.5392,0.0306,0,0,0.77,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,36,10,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,36,11,0.3811,0.6402,0.122,0,0,0.83,0.83,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,37,1,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,37,2,0.3289,0.557,0.1008,0,0,0.8,0.8,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,37,3,0.1874,0.3542,0.0206,0,0,0.52,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,37,4,0.279,0.495,0.063,0,0,0.74,0.74,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,37,5,0.208,0.395,0.021,0,0,0.64,0.64,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,37,6,0.1431,0.285,0.0012,0,0,0.53,0.53,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,37,7,0.2781,0.5106,0.0456,0,0,0.68,0.68,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,37,8,0.4042,0.6506,0.1578,0,0,0.88,0.88,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,37,9,0.6717,0.8102,0.5332,1,1,1,1,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,38,1,0.7016,0.8102,0.593,1,1,1,1,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,38,2,0.8064,0.8832,0.7296,1,1,1,1,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,38,3,0.3091,0.5356,0.0826,0,0,0.78,0.78,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,38,4,0.0903,0.1806,0,0,0,0.42,0.42,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,38,5,0.2211,0.415,0.0272,0,0,0.66,0.66,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,38,6,0.2434,0.4602,0.0266,0,0,0.67,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,38,7,0.1596,0.315,0.0042,0,0,0.56,0.56,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,38,8,0.3868,0.6282,0.1454,0,0,0.86,0.86,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,38,9,0.1747,0.3312,0.0182,0,0,0.46,0.46,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,38,10,0.3744,0.6222,0.1266,0,0,0.84,0.84,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,38,11,0.7682,0.8594,0.677,1,1,1,1,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,39,1,0.3514,0.5956,0.1072,0,0,0.81,0.81,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,39,2,0.2145,0.405,0.024,0,0,0.65,0.65,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,39,3,0.0091,0.0182,0,0,0,0.13,0.13,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,39,4,0.1431,0.285,0.0012,0,0,0.53,0.53,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,39,5,0.1081,0.2162,0,0,0,0.46,0.46,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,39,6,0.0091,0.0182,0,0,0,0.13,0.13,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,39,7,0.0091,0.0182,0,0,0,0.13,0.13,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,39,8,0.2701,0.485,0.0552,0,0,0.73,0.73,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,39,9,0.3199,0.606,0.0338,0,0,0.85,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,40,1,0.3731,0.6122,0.134,0,0,0.85,0.85,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,40,2,0.5797,0.7292,0.4302,0,0,0.94,0.94,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,40,3,0.1128,0.2256,0,0,0,0.47,0.47,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,40,4,0.1596,0.315,0.0042,0,0,0.56,0.56,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,40,5,0.3451,0.5892,0.101,0,0,0.8,0.8,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,40,6,0.4521,0.6732,0.231,0,0,0.9,0.9,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,40,7,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,40,8,0.4726,0.6606,0.2846,0,0,0.89,0.89,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,40,9,0.6785,0.8102,0.5468,1,1,1,1,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,40,10,0.5941,0.743,0.4452,0,0,0.95,0.95,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,40,11,0.3349,0.568,0.1018,0,0,0.81,0.81,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,41,1,0.3237,0.6132,0.0342,0,0,0.86,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,41,2,0.335,0.568,0.102,0,0,0.81,0.81,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,41,3,0.1711,0.335,0.0072,0,0,0.58,0.58,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,41,4,0.386,0.6282,0.1438,0,0,0.86,0.86,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,41,5,0.3279,0.63,0.0258,0,0,0.65,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,41,6,0.3185,0.5462,0.0908,0,0,0.79,0.79,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,41,7,0.0946,0.1892,0,0,0,0.43,0.43,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,41,8,0.012,0.024,0,0,0,0.15,0.15,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,41,9,0.2785,0.5056,0.0514,0,0,0.7,0.7,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,42,1,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,42,2,0.0496,0.0992,0,0,0,0.31,0.31,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,42,3,0.3776,0.614,0.1412,0,0,0.85,0.85,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,42,4,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,42,5,0.1326,0.265,0.0002,0,0,0.51,0.51,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,42,6,0.2762,0.5302,0.0222,0,0,0.56,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,42,7,0.3237,0.6132,0.0342,0,0,0.86,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,42,8,0.3342,0.567,0.1014,0,0,0.81,0.81,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,42,9,0.2112,0.401,0.0214,0,0,0.54,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,43,1,0.2701,0.485,0.0552,0,0,0.73,0.73,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,43,2,0.208,0.395,0.021,0,0,0.64,0.64,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,43,3,0.3199,0.606,0.0338,0,0,0.85,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,43,4,0.0091,0.0182,0,0,0,0.13,0.13,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,43,5,0.2839,0.5242,0.0436,0,0,0.67,0.67,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,44,1,0.208,0.395,0.021,0,0,0.64,0.64,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,44,2,0.183,0.355,0.011,0,0,0.6,0.6,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,44,3,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,44,4,0.1953,0.375,0.0156,0,0,0.62,0.62,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,44,5,0.5152,0.7292,0.3012,0,0,0.94,0.94,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,44,6,0.3331,0.64,0.0262,0,0,0.66,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,44,7,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,44,8,0.518,0.7156,0.3204,0,0,0.93,0.93,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,44,9,0.286,0.509,0.063,0,0,0.73,0.73,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,44,10,0.3153,0.56,0.0706,0,0,0.74,0.74,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,45,1,0.021,0.042,0,0,0,0.2,0.2,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,45,2,0.1225,0.245,0,0,0,0.49,0.49,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,45,3,0.0091,0.0182,0,0,0,0.13,0.13,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,45,4,0.3006,0.525,0.0762,0,0,0.77,0.77,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,45,5,0.4186,0.6606,0.1766,0,0,0.89,0.89,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,45,6,0.2485,0.455,0.042,0,0,0.7,0.7,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,45,7,0.3276,0.557,0.0982,0,0,0.8,0.8,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,45,8,0.5016,0.699,0.3042,0,0,0.92,0.92,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,46,1,0.3613,0.5982,0.1244,0,0,0.83,0.83,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,46,2,0.2747,0.4882,0.0612,0,0,0.72,0.72,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,46,3,0.2451,0.4606,0.0296,0,0,0.63,0.63,3,2,1,1,1,2,1,1,1,1,1
