Window,EnsembleType,ReferenceId,Nsim,Repeat,TargetN,NumAttempts,NumRejected,AcceptanceRatio,SeedBase
famp6,SmallRun,NaN,300,12,300,300,0,1,705121729
famp6,SmallRun,NaN,300,13,300,300,0,1,705131729
famp6,SmallRun,NaN,300,14,300,300,0,1,705141729
famp6,SmallRun,NaN,300,15,300,300,0,1,705151729
famp6,SmallRun,NaN,300,16,300,300,0,1,705161729
famp6,SmallRun,NaN,300,17,300,300,0,1,705171729
famp6,SmallRun,NaN,300,18,300,300,0,1,705181729
famp6,SmallRun,NaN,300,19,300,300,0,1,705191729
famp6,SmallRun,NaN,300,20,300,300,0,1,705201729
famp6,SmallRun,NaN,300,21,300,300,0,1,705211729
famp6,SmallRun,NaN,300,22,300,300,0,1,705221729
famp6,SmallRun,NaN,300,23,300,300,0,1,705231729
famp6,SmallRun,NaN,300,24,300,300,0,1,705241729
famp6,SmallRun,NaN,300,25,300,300,0,1,705251729
famp6,SmallRun,NaN,300,26,300,300,0,1,705261729
famp6,SmallRun,NaN,300,27,300,300,0,1,705271729
famp6,SmallRun,NaN,300,28,300,300,0,1,705281729
famp6,SmallRun,NaN,300,29,300,300,0,1,705291729
famp6,SmallRun,NaN,300,30,300,300,0,1,705301729
famp6,SmallRun,NaN,400,1,400,400,0,1,706011729
famp6,SmallRun,NaN,400,2,400,400,0,1,706021729
famp6,SmallRun,NaN,400,3,400,400,0,1,706031729
famp6,SmallRun,NaN,400,4,400,400,0,1,706041729
famp6,SmallRun,NaN,400,5,400,400,0,1,706051729
famp6,SmallRun,NaN,400,6,400,400,0,1,706061729
famp6,SmallRun,NaN,400,7,400,400,0,1,706071729
famp6,SmallRun,NaN,400,8,400,400,0,1,706081729
famp6,SmallRun,NaN,400,9,400,400,0,1,706091729
famp6,SmallRun,NaN,400,10,400,400,0,1,706101729
famp6,SmallRun,NaN,400,11,400,400,0,1,706111729
famp6,SmallRun,NaN,400,12,400,400,0,1,706121729
famp6,SmallRun,NaN,400,13,400,400,0,1,706131729
famp6,SmallRun,NaN,400,14,400,400,0,1,706141729
famp6,SmallRun,NaN,400,15,400,400,0,1,706151729
famp6,SmallRun,NaN,400,16,400,400,0,1,706161729
famp6,SmallRun,NaN,400,17,400,400,0,1,706171729
famp6,SmallRun,NaN,400,18,400,400,0,1,706181729
famp6,SmallRun,NaN,400,19,400,400,0,1,706191729
famp6,SmallRun,NaN,400,20,400,400,0,1,706201729
famp6,SmallRun,NaN,400,21,400,400,0,1,706211729
famp6,SmallRun,NaN,400,22,400,400,0,1,706221729
famp6,SmallRun,NaN,400,23,400,400,0,1,706231729
famp6,SmallRun,NaN,400,24,400,400,0,1,706241729
famp6,SmallRun,NaN,400,25,400,400,0,1,706251729
famp6,SmallRun,NaN,400,26,400,400,0,1,706261729
famp6,SmallRun,NaN,400,27,400,400,0,1,706271729
famp6,SmallRun,NaN,400,28,400,400,0,1,706281729
famp6,SmallRun,NaN,400,29,400,400,0,1,706291729
famp6,SmallRun,NaN,400,30,400,400,0,1,706301729
famp6,SmallRun,NaN,500,1,500,500,0,1,707011729
famp6,SmallRun,NaN,500,2,500,500,0,1,707021729
famp6,SmallRun,NaN,500,3,500,500,0,1,707031729
famp6,SmallRun,NaN,500,4,500,500,0,1,707041729
famp6,SmallRun,NaN,500,5,500,500,0,1,707051729
famp6,SmallRun,NaN,500,6,500,500,0,1,707061729
famp6,SmallRun,NaN,500,7,500,500,0,1,707071729
famp6,SmallRun,NaN,500,8,500,500,0,1,707081729
famp6,SmallRun,NaN,500,9,500,500,0,1,707091729
famp6,SmallRun,NaN,500,10,500,500,0,1,707101729
famp6,SmallRun,NaN,500,11,500,500,0,1,707111729
famp6,SmallRun,NaN,500,12,500,500,0,1,707121729
famp6,SmallRun,NaN,500,13,500,500,0,1,707131729
famp6,SmallRun,NaN,500,14,500,500,0,1,707141729
famp6,SmallRun,NaN,500,15,500,500,0,1,707151729
famp6,SmallRun,NaN,500,16,500,500,0,1,707161729
famp6,SmallRun,NaN,500,17,500,500,0,1,707171729
famp6,SmallRun,NaN,500,18,500,500,0,1,707181729
famp6,SmallRun,NaN,500,19,500,500,0,1,707191729
famp6,SmallRun,NaN,500,20,500,500,0,1,707201729
famp6,SmallRun,NaN,500,21,500,500,0,1,707211729
famp6,SmallRun,NaN,500,22,500,500,0,1,707221729
famp6,SmallRun,NaN,500,23,500,500,0,1,707231729
famp6,SmallRun,NaN,500,24,500,500,0,1,707241729
famp6,SmallRun,NaN,500,25,500,500,0,1,707251729
famp6,SmallRun,NaN,500,26,500,500,0,1,707261729
famp6,SmallRun,NaN,500,27,500,500,0,1,707271729
famp6,SmallRun,NaN,500,28,500,500,0,1,707281729
famp6,SmallRun,NaN,500,29,500,500,0,1,707291729
famp6,SmallRun,NaN,500,30,500,500,0,1,707301729
famp6,SmallRun,NaN,750,1,750,750,0,1,708011729
famp6,SmallRun,NaN,750,2,750,750,0,1,708021729
famp6,SmallRun,NaN,750,3,750,750,0,1,708031729
famp6,SmallRun,NaN,750,4,750,750,0,1,708041729
famp6,SmallRun,NaN,750,5,750,750,0,1,708051729
famp6,SmallRun,NaN,750,6,750,750,0,1,708061729
famp6,SmallRun,NaN,750,7,750,750,0,1,708071729
famp6,SmallRun,NaN,750,8,750,750,0,1,708081729
famp6,SmallRun,NaN,750,9,750,750,0,1,708091729
famp6,SmallRun,NaN,750,10,750,750,0,1,708101729
famp6,SmallRun,NaN,750,11,750,750,0,1,708111729
famp6,SmallRun,NaN,750,12,750,750,0,1,708121729
famp6,SmallRun,NaN,750,13,750,750,0,1,708131729
famp6,SmallRun,NaN,750,14,750,750,0,1,708141729
famp6,SmallRun,NaN,750,15,750,750,0,1,708151729
famp6,SmallRun,NaN,750,16,750,750,0,1,708161729
famp6,SmallRun,NaN,750,17,750,750,0,1,708171729
famp6,SmallRun,NaN,750,18,750,750,0,1,708181729
famp6,SmallRun,NaN,750,19,750,750,0,1,708191729
famp6,SmallRun,NaN,750,20,750,750,0,1,708201729
famp6,SmallRun,NaN,750,21,750,750,0,1,708211729
famp6,SmallRun,NaN,750,22,750,750,0,1,708221729
famp6,SmallRun,NaN,750,23,750,750,0,1,708231729
famp6,SmallRun,NaN,750,24,750,750,0,1,708241729
famp6,SmallRun,NaN,750,25,750,750,0,1,708251729
famp6,SmallRun,NaN,750,26,750,750,0,1,708261729
famp6,SmallRun,NaN,750,27,750,750,0,1,708271729
famp6,SmallRun,NaN,750,28,750,750,0,1,708281729
famp6,SmallRun,NaN,750,29,750,750,0,1,708291729
famp6,SmallRun,NaN,750,30,750,750,0,1,708301729
famp6,SmallRun,NaN,1000,1,1000,1000,0,1,709011729
famp6,SmallRun,NaN,1000,2,1000,1000,0,1,709021729
famp6,SmallRun,NaN,1000,3,1000,1000,0,1,709031729
famp6,SmallRun,NaN,1000,4,1000,1000,0,1,709041729
famp6,SmallRun,NaN,1000,5,1000,1000,0,1,709051729
famp6,SmallRun,NaN,1000,6,1000,1000,0,1,709061729
famp6,SmallRun,NaN,1000,7,1000,1000,0,1,709071729
famp6,SmallRun,NaN,1000,8,1000,1000,0,1,709081729
famp6,SmallRun,NaN,1000,9,1000,1000,0,1,709091729
famp6,SmallRun,NaN,1000,10,1000,1000,0,1,709101729
famp6,SmallRun,NaN,1000,11,1000,1000,0,1,709111729
famp6,SmallRun,NaN,1000,12,1000,1000,0,1,709121729
famp6,SmallRun,NaN,1000,13,1000,1000,0,1,709131729
famp6,SmallRun,NaN,1000,14,1000,1000,0,1,709141729
famp6,SmallRun,NaN,1000,15,1000,1000,0,1,709151729
famp6,SmallRun,NaN,1000,16,1000,1000,0,1,709161729
famp6,SmallRun,NaN,1000,17,1000,1000,0,1,709171729
famp6,SmallRun,NaN,1000,18,1000,1000,0,1,709181729
famp6,SmallRun,NaN,1000,19,1000,1000,0,1,709191729
famp6,SmallRun,NaN,1000,20,1000,1000,0,1,709201729
famp6,SmallRun,NaN,1000,21,1000,1000,0,1,709211729
famp6,SmallRun,NaN,1000,22,1000,1000,0,1,709221729
famp6,SmallRun,NaN,1000,23,1000,1000,0,1,709231729
famp6,SmallRun,NaN,1000,24,1000,1000,0,1,709241729
famp6,SmallRun,NaN,1000,25,1000,1000,0,1,709251729
famp6,SmallRun,NaN,1000,26,1000,1000,0,1,709261729
famp6,SmallRun,NaN,1000,27,1000,1000,0,1,709271729
famp6,SmallRun,NaN,1000,28,1000,1000,0,1,709281729
famp6,SmallRun,NaN,1000,29,1000,1000,0,1,709291729
famp6,SmallRun,NaN,1000,30,1000,1000,0,1,709301729
famp6,SmallRun,NaN,1500,1,1500,1500,0,1,710011729
famp6,SmallRun,NaN,1500,2,1500,1500,0,1,710021729
famp6,SmallRun,NaN,1500,3,1500,1500,0,1,710031729
famp6,SmallRun,NaN,1500,4,1500,1500,0,1,710041729
famp6,SmallRun,NaN,1500,5,1500,1500,0,1,710051729
famp6,SmallRun,NaN,1500,6,1500,1500,0,1,710061729
famp6,SmallRun,NaN,1500,7,1500,1500,0,1,710071729
famp6,SmallRun,NaN,1500,8,1500,1500,0,1,710081729
famp6,SmallRun,NaN,1500,9,1500,1500,0,1,710091729
famp6,SmallRun,NaN,1500,10,1500,1500,0,1,710101729
famp6,SmallRun,NaN,1500,11,1500,1500,0,1,710111729
famp6,SmallRun,NaN,1500,12,1500,1500,0,1,710121729
famp6,SmallRun,NaN,1500,13,1500,1500,0,1,710131729
famp6,SmallRun,NaN,1500,14,1500,1500,0,1,710141729
famp6,SmallRun,NaN,1500,15,1500,1500,0,1,710151729
famp6,SmallRun,NaN,1500,16,1500,1500,0,1,710161729
famp6,SmallRun,NaN,1500,17,1500,1500,0,1,710171729
famp6,SmallRun,NaN,1500,18,1500,1500,0,1,710181729
famp6,SmallRun,NaN,1500,19,1500,1500,0,1,710191729
famp6,SmallRun,NaN,1500,20,1500,1500,0,1,710201729
famp6,SmallRun,NaN,1500,21,1500,1500,0,1,710211729
famp6,SmallRun,NaN,1500,22,1500,1500,0,1,710221729
famp6,SmallRun,NaN,1500,23,1500,1500,0,1,710231729
famp6,SmallRun,NaN,1500,24,1500,1500,0,1,710241729
famp6,SmallRun,NaN,1500,25,1500,1500,0,1,710251729
famp6,SmallRun,NaN,1500,26,1500,1500,0,1,710261729
famp6,SmallRun,NaN,1500,27,1500,1500,0,1,710271729
famp6,SmallRun,NaN,1500,28,1500,1500,0,1,710281729
famp6,SmallRun,NaN,1500,29,1500,1500,0,1,710291729
famp6,SmallRun,NaN,1500,30,1500,1500,0,1,710301729
famp6,SmallRun,NaN,2000,1,2000,2000,0,1,711011729
famp6,SmallRun,NaN,2000,2,2000,2000,0,1,711021729
famp6,SmallRun,NaN,2000,3,2000,2000,0,1,711031729
famp6,SmallRun,NaN,2000,4,2000,2000,0,1,711041729
famp6,SmallRun,NaN,2000,5,2000,2000,0,1,711051729
famp6,SmallRun,NaN,2000,6,2000,2000,0,1,711061729
famp6,SmallRun,NaN,2000,7,2000,2000,0,1,711071729
famp6,SmallRun,NaN,2000,8,2000,2000,0,1,711081729
famp6,SmallRun,NaN,2000,9,2000,2000,0,1,711091729
famp6,SmallRun,NaN,2000,10,2000,2000,0,1,711101729
famp6,SmallRun,NaN,2000,11,2000,2000,0,1,711111729
famp6,SmallRun,NaN,2000,12,2000,2000,0,1,711121729
famp6,SmallRun,NaN,2000,13,2000,2000,0,1,711131729
famp6,SmallRun,NaN,2000,14,2000,2000,0,1,711141729
famp6,SmallRun,NaN,2000,15,2000,2000,0,1,711151729
famp6,SmallRun,NaN,2000,16,2000,2000,0,1,711161729
famp6,SmallRun,NaN,2000,17,2000,2000,0,1,711171729
famp6,SmallRun,NaN,2000,18,2000,2000,0,1,711181729
famp6,SmallRun,NaN,2000,19,2000,2000,0,1,711191729
famp6,SmallRun,NaN,2000,20,2000,2000,0,1,711201729
famp6,SmallRun,NaN,2000,21,2000,2000,0,1,711211729
famp6,SmallRun,NaN,2000,22,2000,2000,0,1,711221729
famp6,SmallRun,NaN,2000,23,2000,2000,0,1,711231729
famp6,SmallRun,NaN,2000,24,2000,2000,0,1,711241729
famp6,SmallRun,NaN,2000,25,2000,2000,0,1,711251729
famp6,SmallRun,NaN,2000,26,2000,2000,0,1,711261729
famp6,SmallRun,NaN,2000,27,2000,2000,0,1,711271729
famp6,SmallRun,NaN,2000,28,2000,2000,0,1,711281729
famp6,SmallRun,NaN,2000,29,2000,2000,0,1,711291729
famp6,SmallRun,NaN,2000,30,2000,2000,0,1,711301729
